Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date,BC End Date,ND Start Date,ND End Date,Actual Payment Date
524542,SUKHJITS,Sukhjit Starch & Chemicals Ltd-$,20 Aug 2025,Final Dividend - Rs. - 1.0000,20 Aug 2025,-,,-,-,-
500343,AMJLAND,AMJ Land Holdings Ltd,21 Aug 2025,Dividend - Rs. - 0.2000,21 Aug 2025,-,,-,-,-
514045,BSL,BSL Ltd,21 Aug 2025,Final Dividend - Rs. - 0.8000,21 Aug 2025,-,,-,-,-
543462,DEVIT,Dev Information Technology Ltd,21 Aug 2025,Stock  Split From Rs.5/- to Rs.2/-,21 Aug 2025,-,,-,-,-
541154,HAL,Hindustan Aeronautics Ltd,21 Aug 2025,Final Dividend - Rs. - 15.0000,21 Aug 2025,-,,-,-,-
500234,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd,21 Aug 2025,Final Dividend - Rs. - 3.0000,21 Aug 2025,-,,-,-,-
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,21 Aug 2025,Dividend - Rs. - 0.6000,21 Aug 2025,-,,-,-,-
530517,RELAXO,Relaxo Footwears Ltd-$,21 Aug 2025,Final Dividend - Rs. - 3.0000,21 Aug 2025,-,,-,-,-
500413,THOMASCOOK,Thomas Cook (India) Ltd,21 Aug 2025,Final Dividend - Rs. - 0.4500,21 Aug 2025,-,,-,-,-
531161,ABMKNO,ABM Knowledgeware Ltd,22 Aug 2025,Final Dividend - Rs. - 1.2500,22 Aug 2025,-,,-,-,-
500187,AGI,Agi Greenpac Ltd,22 Aug 2025,Final Dividend - Rs. - 7.0000,22 Aug 2025,-,,-,-,-
530499,AKCAPIT,AK Capital Services Ltd,22 Aug 2025,Final Dividend - Rs. - 14.0000,22 Aug 2025,-,,-,-,-
533758,APLAPOLLO,APL Apollo Tubes Ltd,22 Aug 2025,Final Dividend - Rs. - 5.7500,22 Aug 2025,-,,-,-,-
500041,BANARISUG,Bannari Amman Sugars Ltd,22 Aug 2025,Final Dividend - Rs. - 12.5000,22 Aug 2025,-,,-,-,-
544405,BELRISE,Belrise Industries Ltd,22 Aug 2025,Final Dividend - Rs. - 0.5500,22 Aug 2025,-,,-,-,-
543651,DAPS,DAPS Advertising Ltd,22 Aug 2025,Final Dividend - Rs. - 0.2000,23 Aug 2025,-,,-,-,-
542679,DEL,Dhanashree Electronics Ltd,22 Aug 2025,Final Dividend - Rs. - 0.1000,22 Aug 2025,-,,-,-,-
532927,ECLERX,eClerx Services Ltd,22 Aug 2025,Final Dividend - Rs. - 1.0000,22 Aug 2025,-,,-,-,-
500469,FEDERALBNK,Federal Bank Ltd,22 Aug 2025,Final Dividend - Rs. - 1.2000,22 Aug 2025,-,,-,-,-
522275,GVTD,GE Vernova T&D India Ltd,22 Aug 2025,Final Dividend - Rs. - 5.0000,22 Aug 2025,-,,-,-,-
544112,JGTL,Jasch Gauging Technologies Ltd,22 Aug 2025,Final Dividend - Rs. - 2.5000,22 Aug 2025,-,,-,-,-
543989,KALAMANDIR,Sai Silks (Kalamandir) Ltd,22 Aug 2025,Final Dividend - Rs. - 1.0000,22 Aug 2025,-,,-,-,-
543720,KFINTECH,KFin Technologies Ltd,22 Aug 2025,Final Dividend - Rs. - 7.5000,22 Aug 2025,-,,-,-,-
532937,KUANTUM,Kuantum Papers Ltd,22 Aug 2025,Final Dividend - Rs. - 3.0000,22 Aug 2025,-,,-,-,-
543287,LODHA,Lodha Developers Ltd,22 Aug 2025,Final Dividend - Rs. - 4.2500,22 Aug 2025,-,,-,-,-
522249,MAYURUNIQ,Mayur Uniquoters Ltd-$,22 Aug 2025,Final Dividend - Rs. - 5.0000,22 Aug 2025,-,,-,-,-
500189,NDLVENTURE,NDL Ventures Ltd,22 Aug 2025,Final Dividend - Rs. - 0.5000,22 Aug 2025,-,,-,-,-
543945,NETWEB,Netweb Technologies India Ltd,22 Aug 2025,Final Dividend - Rs. - 2.5000,22 Aug 2025,-,,-,-,-
520021,OMAXAUTO,Omax Autos Ltd,22 Aug 2025,Final Dividend - Rs. - 2.5000,22 Aug 2025,-,,-,-,-
532503,RAJPALAYAM,Rajapalayam Mills Ltd-$,22 Aug 2025,Dividend - Rs. - 0.5000,22 Aug 2025,-,,-,-,-
502180,SHREDIGCEM,Shree Digvijay Cement Company Ltd-$,22 Aug 2025,Dividend - Rs. - 1.5000,22 Aug 2025,-,,-,-,-
532373,WEPSOLN,WEP Solutions Ltd,22 Aug 2025,Final Dividend - Rs. - 0.5000,23 Aug 2025,-,,-,-,-
508875,NITINCAST,Nitin Castings Ltd,25 Aug 2025,Final Dividend - Rs. - 3.0000,25 Aug 2025,-,,-,-,-
533552,RUPA,Rupa & Company Ltd,25 Aug 2025,Final Dividend - Rs. - 3.0000,25 Aug 2025,-,,-,-,-
507815,GILLETTE,Gillette India Ltd,26 Aug 2025,Final Dividend - Rs. - 47.0000,26 Aug 2025,-,,-,-,-
500180,HDFCBANK,HDFC Bank Ltd,26 Aug 2025,Bonus issue 1:1,27 Aug 2025,-,,-,-,-
540749,MASFIN,MAS Financial Services Ltd,26 Aug 2025,Final Dividend - Rs. - 0.7000,27 Aug 2025,-,,-,-,-
530331,PREMCO,Premco Global Ltd-$,26 Aug 2025,Final Dividend - Rs. - 2.0000,27 Aug 2025,-,,-,-,-
540975,ASTERDM,Aster DM Healthcare Ltd,28 Aug 2025,Final Dividend - Rs. - 1.0000,28 Aug 2025,-,,-,-,-
517449,MAGNAELQ,Magna Electro Castings Ltd-$,28 Aug 2025,Final Dividend - Rs. - 6.0000,28 Aug 2025,-,,-,-,-
543463,MANYAVAR,Vedant Fashions Ltd,28 Aug 2025,Final Dividend - Rs. - 8.0000,28 Aug 2025,-,,-,-,-
505216,ALFREDHE,Alfred Herbert India Ltd,29 Aug 2025,Final Dividend - Rs. - 5.0000,29 Aug 2025,-,,-,-,-
543653,BIKAJI,Bikaji Foods International Ltd,29 Aug 2025,Final Dividend - Rs. - 1.0000,29 Aug 2025,-,,-,-,-
526367,GANESHHOUC,Ganesh Housing Corporation Ltd-$,29 Aug 2025,Dividend - Rs. - 5.0000,29 Aug 2025,-,,-,-,-
524080,HARLETH,Haryana Leather Chemicals Ltd,29 Aug 2025,Final Dividend - Rs. - 1.0000,30 Aug 2025,-,,-,-,-
543600,HARSHA,Harsha Engineers International Ltd,29 Aug 2025,Final Dividend - Rs. - 1.0000,29 Aug 2025,-,,-,-,-
517059,SALZERELEC,Salzer Electronics Ltd-$,29 Aug 2025,Final Dividend - Rs. - 2.5000,29 Aug 2025,-,,-,-,-
