Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
AIAENG,2023-06-16,3477.0,New ATH,0,Capital Goods,Engineering & Construction,30138.0,Large Cap
KIMS,2023-06-22,364.86,New ATH,0,Healthcare,Hospitals,30028.0,Large Cap
APOLLOTYRE,2023-06-21,419.45,New ATH,0,Auto Ancillaries,Tyres & Tubes,29218.0,Large Cap
SYNGENE,2023-06-30,765.05,New ATH,0,Pharmaceuticals,Pharmaceuticals,29094.0,Large Cap
JBCHEPHARM,2023-06-22,1196.45,New ATH,0,Pharmaceuticals,Pharmaceuticals,27865.0,Large Cap
INOXWIND,2023-06-20,41.12,New ATH,0,Utilities,Renewable Energy,26986.0,Large Cap
BRIGADE,2023-06-19,596.7,New ATH,0,Real Estate,Real Estate Development,24130.0,Large Cap
EIHOTEL,2023-06-05,216.15,New ATH,0,Consumer Discretionary,Hotels & Resorts,23758.0,Large Cap
FORCEMOT,2023-06-30,2733.85,New ATH,0,Industrials,Motor Vehicles,23282.0,Large Cap
KEC,2023-06-19,572.4,New ATH,0,Industrials,Engineering & Construction,23238.0,Large Cap
PGEL,2023-06-13,167.79,New ATH,0,Utilities,Power Transmission,22823.0,Large Cap
SUNDRMFAST,2023-06-30,1216.95,New ATH,0,Industrials,Industrial Machinery,21114.0,Large Cap
POLYMED,2023-06-21,1151.2,New ATH,0,Healthcare,Medical Devices,20243.0,Large Cap
ANANTRAJ,2023-06-30,177.35,New ATH,0,Industrials,Engineering & Construction,19902.0,Mid Cap
CREDITACC,2023-06-23,1383.7,New ATH,0,Financial Services,Non-Banking Financial Company (NBFC),19805.0,Mid Cap
CHALET,2023-06-07,441.75,New ATH,0,Consumer Discretionary,Hotels & Resorts,19557.0,Mid Cap
TRITURBINE,2023-06-16,423.1,New ATH,0,Industrials,Power Equipment,19381.0,Mid Cap
KFINTECH,2023-06-30,370.75,New ATH,0,Financial Services,Financial Technology,19099.0,Mid Cap
CARBORUNIV,2023-06-15,1238.7,New ATH,0,Materials,Chemicals,18182.0,Mid Cap
FIVESTAR,2023-06-26,659.7,New ATH,0,Consumer Discretionary,Consumer Electronics,17977.0,Mid Cap
NEULANDLAB,2023-06-13,3080.85,New ATH,0,Healthcare,Pharmaceuticals,17852.0,Mid Cap
NAVA,2023-06-22,164.8,New ATH,0,Materials,Mining - Diversified,17705.0,Mid Cap
VGUARD,2023-06-28,284.5,New ATH,0,Consumer Durables,Consumer Electronics,16969.0,Mid Cap
CRAFTSMAN,2023-06-27,4091.05,New ATH,0,Industrials,Auto Components,16373.0,Mid Cap
SARDAEN,2023-06-27,147.15,New ATH,0,Materials,Mining,15748.0,Mid Cap
BLS,2023-06-30,207.9,New ATH,0,Financial Services,Non-Banking Financial Company (NBFC),15533.0,Mid Cap
BLS,2023-06-30,207.9,New ATH,0,Financial Services,Non-Banking Financial Company (NBFC),15533.0,Mid Cap
JBMA,2023-06-30,668.62,New ATH,0,Industrials,Engineering & Construction,15470.0,Mid Cap
PCBL,2023-06-30,162.75,New ATH,0,Materials,Chemicals,15032.0,Mid Cap
CHOICEIN,2023-06-19,193.88,New ATH,0,Financial Services,Finance & Investments,14857.0,Mid Cap
JWL,2023-06-30,173.8,New ATH,0,Consumer Durables,Jewelry & Accessories,14792.0,Mid Cap
GRAVITA,2023-06-20,628.25,New ATH,0,Materials,Mining & Minerals,14009.0,Mid Cap
NCC,2023-06-02,128.15,New ATH,0,Industrials,Construction & Engineering,13989.0,Mid Cap
ZENTEC,2023-06-08,431.95,New ATH,0,Technology,IT Services,13777.0,Mid Cap
JINDALSAW,2023-06-27,130.43,New ATH,0,Industrials,Engineering - Heavy Electrical Equipment,13643.0,Mid Cap
CYIENT,2023-06-19,1514.55,New ATH,0,Technology,IT Services,13600.0,Mid Cap
SYRMA,2023-06-27,460.85,New ATH,0,Information Technology,Electronics Manufacturing Services,13549.0,Mid Cap
ACE,2023-06-27,497.9,New ATH,0,Industrials,Industrial Machinery,13543.0,Mid Cap
GESHIP,2023-06-16,754.95,New ATH,0,Industrials,Shipping,13520.0,Mid Cap
ITDCEM,2023-06-20,170.1,New ATH,0,Industrials,                Engineering - Construction,13494.0,Mid Cap
GPIL,2023-06-30,528.55,New ATH,0,Materials,Steel & Iron Products,13078.0,Mid Cap
TEGA,2023-06-27,989.6,New ATH,0,Materials,Industrial Equipment,12652.0,Mid Cap
MINDACORP,2023-06-02,298.4,New ATH,0,Industrials,Auto Components,12095.0,Mid Cap
TITAGARH,2023-06-28,509.05,New ATH,0,Industrials,Engineering - Rail Equipment,11716.0,Mid Cap
WESTLIFE,2023-06-20,869.15,New ATH,0,Consumer Discretionary,    Restaurants & QSR,11710.0,Mid Cap
OLECTRA,2023-06-30,972.2,New ATH,0,Industrials,                Electric Vehicles,11655.0,Mid Cap
SONATSOFTW,2023-06-13,518.83,New ATH,0,Information Technology,    IT Services - Products,11608.0,Mid Cap
USHAMART,2023-06-13,285.95,New ATH,0,Industrials,                Industrial Machinery,11522.0,Mid Cap
CCL,2023-06-28,665.45,New ATH,0,Consumer Staples,        Packaged Foods & Beverages,11293.0,Mid Cap
RKFORGE,2023-06-21,469.45,New ATH,0,Industrials,                Auto Ancillaries,10832.0,Mid Cap
GENUSPOWER,2023-06-30,126.45,New ATH,0,Utilities,                Power Transmission & Equipment,10818.0,Mid Cap
SHRIPISTON,2023-06-27,1044.62,New ATH,0,Industrials,                Auto Ancillaries,10774.0,Mid Cap
MARKSANS,2023-06-21,94.95,New ATH,0,Healthcare,                Pharmaceuticals,10706.0,Mid Cap
AETHER,2023-06-22,1165.95,New ATH,0,Industrials,                Industrial Equipment,10185.0,Mid Cap
KPIGREEN,2023-06-27,184.99,New ATH,0,Industrials,Renewable Energy Equipment,10158.0,Mid Cap
SAFARI,2023-06-19,1512.53,New ATH,0,Consumer Discretionary,    Luggage & Travel Gear,9950.0,Mid Cap
POWERMECH,2023-06-21,1694.95,New ATH,0,Industrials,Engineering - EPC,9801.0,Mid Cap
STARCEMENT,2023-06-15,148.15,New ATH,0,Materials,Cement & Building Materials,9658.0,Mid Cap
JKTYRE,2023-06-30,236.75,New ATH,0,Consumer Discretionary,Auto Components - Tyres,9362.0,Mid Cap
MAHSEAMLES,2023-06-07,487.0,New ATH,0,Materials,Steel - Seamless Pipes,9245.0,Mid Cap
ASTRAMICRO,2023-06-22,384.4,New ATH,0,Information Technology,    Defense Electronics,9182.0,Mid Cap
BECTORFOOD,2023-06-23,850.4,New ATH,0,Consumer Staples,Packaged Foods & Beverages,9164.0,Mid Cap
MANORAMA,2023-06-13,307.47,New ATH,0,Materials,Packaging - Paper Products,9111.0,Mid Cap
BANCOINDIA,2023-06-21,155.57,New ATH,0,Consumer Staples,Food Processing,8650.0,Mid Cap
HCG,2023-06-05,320.5,New ATH,0,Healthcare,Healthcare Facilities,8619.0,Mid Cap
CERA,2023-06-20,8036.4,New ATH,0,Industrials,Building Products - Sanitaryware,8471.0,Mid Cap
SANSERA,2023-06-22,871.7,New ATH,0,Industrials,Construction & Engineering,8433.0,Mid Cap
KIRLPNU,2023-06-15,668.4,New ATH,0,Industrials,Auto Components,8185.0,Mid Cap
TDPOWERSYS,2023-06-30,247.1,New ATH,0,Industrials,Electrical Equipment & Components,8063.0,Mid Cap
RUSTOMJEE,2023-06-30,577.8,New ATH,0,Industrials, Real Estate,7988.0,Mid Cap
GPPL,2023-06-30,122.8,New ATH,0,Energy,Oil & Gas Midstream,7673.0,Mid Cap
CMSINFO,2023-06-28,368.5,New ATH,0,Technology,IT Services & Solutions,7660.0,Mid Cap
AURIONPRO,2023-06-21,539.88,New ATH,0,Technology,Software - Application,7646.0,Mid Cap
TIIL,2023-06-20,1801.75,New ATH,0,Materials, Cement & Construction Materials,7561.0,Mid Cap
MIDHANI,2023-06-20,298.65,New ATH,0,Industrials,Metals & Mining - Defense,7553.0,Mid Cap
PGIL,2023-06-30,321.85,New ATH,0,Financial Services,Financial Services,7532.0,Mid Cap
ETHOSLTD,2023-06-30,1444.95,New ATH,0,Consumer Goods, Personal Care,7461.0,Mid Cap
SURYAROSNI,2023-06-27,222.68,New ATH,0,Energy, Power Generation,7322.0,Mid Cap
ELECTCAST,2023-06-30,59.85,New ATH,0,Industrials, Foundry & Casting,7031.0,Mid Cap
IONEXCHANG,2023-06-09,432.25,New ATH,0,Industrials,Chemicals - Water Treatment,6995.0,Mid Cap
KTKBANK,2023-06-30,189.35,New ATH,0,Financials,Banks - Private Sector,6883.0,Mid Cap
HGINFRA,2023-06-05,955.9,New ATH,0,Industrials,Construction & Engineering,6881.0,Mid Cap
WELENT,2023-06-21,209.2,New ATH,0,Financials,Finance - NBFC,6863.0,Mid Cap
AHLUCONT,2023-06-14,629.5,New ATH,0,Industrials, Construction Materials,6780.0,Mid Cap
GOKEX,2023-06-20,513.95,New ATH,0,Energy,Energy - Renewable,6519.0,Mid Cap
EMUDHRA,2023-06-02,437.9,New ATH,0,Technology, IT Services,6513.0,Mid Cap
ICRA,2023-06-30,5341.65,New ATH,0,Financials, Financial Services,6346.0,Mid Cap
AGI,2023-06-14,637.7,New ATH,0,Capital Goods,Industrial Machinery,6177.0,Mid Cap
GREENLAM,2023-06-09,237.75,New ATH,0,Consumer Goods, Wood Products,6103.0,Mid Cap
TEXRAIL,2023-06-27,78.85,New ATH,0,Industrials, Transportation,6006.0,Mid Cap
SHOPERSTOP,2023-06-30,816.65,New ATH,0,Consumer Services, Retail,5807.0,Mid Cap
SUBROS,2023-06-21,467.35,New ATH,0,Capital Goods,Auto Components,5717.0,Mid Cap
TARC,2023-06-21,65.4,New ATH,0,Consumer Goods,Consumer Goods,5591.0,Mid Cap
DATAMATICS,2023-06-13,588.65,New ATH,0,Information Technology,IT Services & Consulting,5550.0,Mid Cap
AXISCADES,2023-06-28,499.5,New ATH,0,Capital Goods,Engineering Services,5523.0,Mid Cap
SKIPPER,2023-06-20,173.8,New ATH,0,Capital Goods,Electrical Equipment,5478.0,Mid Cap
AVALON,2023-06-30,549.9,New ATH,0,Real Estate, Real Estate,5478.0,Mid Cap
ANUP,2023-06-30,878.7,New ATH,0,Consumer Goods, Specialty Chemicals,5399.0,Mid Cap
MARATHON,2023-06-06,329.75,New ATH,0,Real Estate         ,Residential & Commercial Projects,4897.0,Small Cap
PFOCUS,2023-06-30,115.85,New ATH,0,Healthcare          ,Hospitals & Clinics,4642.0,Small Cap
RAYMOND,2023-06-20,1746.7,New ATH,0,Consumer Durables,Apparel & Accessories,4551.0,Small Cap
DYNAMATECH,2023-06-30,3778.85,New ATH,0,Industrials,Industrial Machinery,4548.0,Small Cap
KIRLOSIND,2023-06-27,3436.05,New ATH,0,Industrials,Industrial Machinery,4411.0,Small Cap
SJS,2023-06-27,575.4,New ATH,0,Consumer Cyclical,Auto Parts & Equipment,3921.0,Small Cap
JASH,2023-06-28,229.78,New ATH,0,Consumer Cyclical,Home Improvement Retail,3613.0,Small Cap
HPL,2023-06-23,133.65,New ATH,0,Industrials         ,Electrical Equipment,3569.0,Small Cap
KDDL,2023-06-13,1440.65,New ATH,0,Consumer Cyclical,Consumer Electronics & Appliances,3393.0,Small Cap
POCL,2023-06-07,218.73,New ATH,0,Materials           ,Specialty Chemicals & Metal Oxides,3389.0,Small Cap
RAMRAT,2023-06-23,306.3,New ATH,0,Industrials         ,Industrial Gears & Drives,3378.0,Small Cap
HIRECT,2023-06-28,313.45,New ATH,0,Information Technology, IT Services,3349.0,Small Cap
ARTEMISMED,2023-06-26,128.85,New ATH,0,Healthcare,Healthcare Plans,3332.0,Small Cap
CENTUM,2023-06-30,1383.05,New ATH,0,Technology          ,Electronic Components,3265.0,Small Cap
SERVOTECH,2023-06-20,191.7,New ATH,0,Industrials         ,Electrical Equipment,3216.0,Small Cap
PSPPROJECT,2023-06-20,773.2,New ATH,0,Industrials         ,Construction & Engineering,3092.0,Small Cap
MANINDS,2023-06-27,158.2,New ATH,0,Industrials,Construction & Engineering,3088.0,Small Cap
SDBL,2023-06-06,107.52,New ATH,0,Consumer Defensive  ,Alcoholic Beverages,3003.0,Small Cap
STYLAMIND,2023-06-12,1757.55,New ATH,0,Industrials         ,Building Materials,3002.0,Small Cap
ARVSMART,2023-06-14,370.45,New ATH,0,Technology,Software - Application,2827.0,Small Cap
SAKSOFT,2023-06-15,264.48,New ATH,0,Information Technology,IT Services & Consulting,2785.0,Small Cap
NUCLEUS,2023-06-06,1219.6,New ATH,0,Financial Services,Asset Management,2716.0,Small Cap
THEJO,2023-06-21,1760.55,New ATH,0,Industrials,Capital Goods - Electrical Components & Equipment,2641.0,Small Cap
TAJGVK,2023-06-05,243.65,New ATH,0,Consumer Discretionary,Hotels & Resorts,2607.0,Small Cap
VSSL,2023-06-07,216.05,New ATH,0,Industrials,Capital Goods - Industrial Machinery,2587.0,Small Cap
SPECTRUM,2023-06-30,700.6,New ATH,0,Communication Services,Media & Broadcasting,2564.0,Small Cap
SULA,2023-06-21,469.6,New ATH,0,Consumer Staples    ,Beverages (Alcoholic),2455.0,Small Cap
NDRAUTO,2023-06-02,210.55,New ATH,0,Consumer Discretionary,Consumer Durables & Apparel - Auto Manufacturers,2381.0,Small Cap
EIHAHOTELS,2023-06-27,266.52,New ATH,0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2370.0,Small Cap
RML,2023-06-28,747.65,New ATH,0,Healthcare,Healthcare Services  ,2340.0,Small Cap
SANGHVIMOV,2023-06-14,241.15,New ATH,0,Industrials         ,Heavy Machinery & Equipment,2230.0,Small Cap
HINDWAREAP,2023-06-27,563.65,New ATH,0,Industrials, Building Products,2175.0,Small Cap
LANDMARK,2023-06-28,748.95,New ATH,0,Consumer Discretionary, Specialty Retail,2020.0,Small Cap
WENDT,2023-06-30,10310.85,New ATH,0,Materials, Metal Fabrication,1968.0,Small Cap
JINDRILL,2023-06-20,373.3,New ATH,0,Industrials,Oil & Gas Equipment & Services,1844.0,Small Cap
APOLLOPIPE,2023-06-21,733.65,New ATH,0,Industrials, Industrial Machinery,1844.0,Small Cap
ROTO,2023-06-16,65.52,New ATH,0,Industrials,    Machinery,1752.0,Small Cap
TALBROAUTO,2023-06-27,149.33,New ATH,0,Consumer Discretionary, Auto Components,1733.0,Small Cap
ARMANFIN,2023-06-30,2224.35,New ATH,0,Financial Services,Capital Markets,1716.0,Small Cap
BLKASHYAP,2023-06-15,44.05,New ATH,0,Industrials,    Construction & Engineering,1703.0,Small Cap
FAZE3Q,2023-06-14,408.75,New ATH,0,Information Technology,Software,1664.0,Small Cap
SALZERELEC,2023-06-20,365.45,New ATH,0,Industrials,Electrical Components & Equipment,1476.0,Small Cap
HARIOMPIPE,2023-06-19,688.6,New ATH,0,Industrials,Industrial Machinery,1425.0,Small Cap
BCLIND,2023-06-20,52.35,New ATH,0,Materials,Mining,1325.0,Small Cap
BHARATWIRE,2023-06-13,186.6,New ATH,0,Industrials,Wires & Cables  ,1324.0,Small Cap
VASCONEQ,2023-06-30,43.75,New ATH,0,Financial Services,Financial Services,1241.0,Small Cap
CONTROLPR,2023-06-07,656.7,New ATH,0,Industrials,Industrial Machinary,1240.0,Small Cap
ICEMAKE,2023-06-06,406.35,New ATH,0,Industrials,Industrial Machinery  ,1225.0,Small Cap
GRPLTD,2023-06-05,956.99,New ATH,0,Materials,        Chemicals,1178.0,Small Cap
KRISHNADEF,2023-06-02,198.75,New ATH,0,Industrials,Defence  ,1103.0,Small Cap
REMUS,2023-06-30,3688.3,New ATH,0,Industrials,Industrial Products  ,1094.0,Small Cap
CREST,2023-06-20,249.85,New ATH,0,Financial Services,Financial Services,1076.0,Small Cap
UTTAMSUGAR,2023-06-23,343.1,New ATH,0,Consumer Staples,Food Products  ,1010.0,Small Cap
JITFINFRA,2023-06-30,567.9,New ATH,0,Financial Services,Financial Services,914.0,Small Cap
JPOLYINVST,2023-06-12,655.85,New ATH,0,Financial Services,Asset Management & Custody Banks,837.0,Small Cap
DREAMFOLKS,2023-06-30,646.5,New ATH,0,Industrials,Business Services  ,747.0,Small Cap
SCHNEIDER,2023-06-28,264.6,New ATH,0,Industrials,Electrical Equipment,,Unknown
INDOTECH,2023-06-23,429.2,New ATH,0,Industrials         ,Electrical Equipment,,Unknown
MAHSCOOTER,2023-06-26,5528.85,New ATH,0,Consumer Discretionary,Auto Components,,Unknown
FOSECOIND,2023-06-01,2874.3,New ATH,0,Materials           ,Specialty Chemicals,,Unknown
VENUSPIPES,2023-06-30,1147.25,New ATH,0,Industrials         ,Steel Tubes & Pipes,,Unknown
DATAPATTNS,2023-06-19,1921.25,New ATH,0,Technology,IT Services,,Unknown
SMLISUZU,2023-06-16,1154.5,New ATH,0,Industrials         ,Commercial Vehicles (Mini Buses & Trucks),,Unknown
KARURVYSYA,2023-06-16,127.85,New ATH,0,Financial Services,Banking,,Unknown
LAOPALA,2023-06-21,449.8,New ATH,0,Consumer Discretionary,Glassware & Home Products,,Unknown
BBL,2023-06-05,1583.32,New ATH,0,Financial Services,Investment Banking & Brokerage,,Unknown
VOLTAMP,2023-06-08,4280.05,New ATH,0,Industrials,Electrical Components & Equipment,,Unknown
KINGFA,2023-06-30,2051.45,New ATH,0,Materials,Chemicals,,Unknown
EQUITASBNK,2023-06-30,90.1,New ATH,0,Financials,Financial Services,,Unknown
INGERRAND,2023-06-21,3026.0,New ATH,0,Industrials,Engineering - Industrial Equipment,,Unknown
LLOYDS,2023-06-14,76.45,New ATH,0,Consumer Goods, Personal Care,,Unknown
CANFINHOME,2023-06-28,782.1,New ATH,0,Financial Services,        Financial Services - Housing Finance,,Unknown
DIVGIITTS,2023-06-27,937.85,New ATH,0,Information Technology,IT Services,,Unknown
M&M,2023-06-30,1453.6,New ATH,0,Automobile & Auto Components,Tractors & Utility Vehicles,,Unknown
BAJAJ-AUTO,2023-06-08,4800.65,New ATH,0,Automobile & Auto Components,Two & Three Wheelers,,Unknown
SWARAJENG,2023-06-12,2171.5,New ATH,0,Capital Goods,Engineering & Construction,,Unknown
THANGAMAYL,2023-06-20,773.88,New ATH,0,Consumer Goods,Jewellery,,Unknown
M&MFIN,2023-06-30,336.45,New ATH,0,Financial Services,Non-Banking Finance Company,,Unknown
GRSE,2023-06-19,598.15,New ATH,0,Chemicals,Specialty Chemicals,,Unknown
POWERINDIA,2023-06-26,4191.75,New ATH,0,Capital Goods,Industrial Equipment,,Unknown
BDL,2023-06-20,606.42,New ATH,0,Defense & Aerospace,Defense Manufacturing,,Unknown
ABBOTINDIA,2023-06-30,23419.15,New ATH,0,Healthcare,Pharmaceuticals,,Unknown
UGROCAP,2023-06-28,239.1,New ATH,0,Financial Services, Consumer Finance,,Unknown
FUSION,2023-06-27,553.15,New ATH,0,Consumer Discretionary, Specialty Retail,,Unknown
WONDERLA,2023-06-26,584.55,New ATH,0,Consumer Services,Leisure Facilities,,Unknown
HDFCBANK,2023-06-30,1701.4,Within 5% of ATH,5,Financial Services,Banks – Private,1554423.0,Large Cap
ICICIBANK,2023-06-05,946.75,Within 5% of ATH,5,Financial Services,Banks – Private,1058024.0,Large Cap
HINDUNILVR,2023-06-02,2716.7,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,572689.0,Large Cap
SUNPHARMA,2023-06-30,1051.6,Within 5% of ATH,5,Healthcare,Pharmaceuticals,415997.0,Large Cap
MARUTI,2023-06-30,9789.05,Within 5% of ATH,5,Automobile & Auto Components,Passenger Vehicles,396713.0,Large Cap
BAJAJHLDNG,2023-06-21,7004.6,Within 5% of ATH,5,Financial Services,Financial Holdings & Investments,156463.0,Large Cap
EICHERMOT,2023-06-07,3727.4,Within 5% of ATH,5,Automobile & Auto Components,Two & Three Wheelers,150318.0,Large Cap
GODREJCP,2023-06-30,1081.0,Within 5% of ATH,5,Consumer Goods,FMCG – Personal Care,124467.0,Large Cap
SIEMENS,2023-06-20,3829.4,Within 5% of ATH,5,Capital Goods,Electrical Equipment & Power Distribution,109379.0,Large Cap
TATACONSUM,2023-06-15,865.0,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,106187.0,Large Cap
CGPOWER,2023-06-01,388.55,Within 5% of ATH,5,Capital Goods,Power Equipment & Electricals,103975.0,Large Cap
JINDALSTEL,2023-06-20,594.15,Within 5% of ATH,5,Metals & Mining,Steel – Long Products,100259.0,Large Cap
JINDALSTEL,2023-06-20,594.15,Within 5% of ATH,5,Metals & Mining,Steel – Long Products,100259.0,Large Cap
MARICO,2023-06-01,556.3,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,91244.0,Large Cap
BHEL,2023-06-20,87.95,Within 5% of ATH,5,Capital Goods,Heavy Electrical Equipment,84144.0,Large Cap
FORTIS,2023-06-30,315.05,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,63620.0,Large Cap
GLENMARK,2023-06-30,676.0,Within 5% of ATH,5,Healthcare,Pharmaceuticals,60775.0,Large Cap
AUBANK,2023-06-16,778.75,Within 5% of ATH,5,Financial Services,Banks – Private,55630.0,Large Cap
ESCORTS,2023-06-30,2248.4,Within 5% of ATH,5,Automobile & Auto Components,Farm & Construction Equipment,38370.0,Large Cap
