Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
NAVINFLUOR,2021-06-30,3749.25,New ATH,0,Materials,Chemicals,26575.0,Large Cap
SKFINDIA,2021-06-30,2680.3,New ATH,0,Industrials,Industrial Machinery,24101.0,Large Cap
PFIZER,2021-06-30,5670.8,New ATH,0,Healthcare,Pharmaceuticals,24005.0,Large Cap
ANGELONE,2021-06-07,927.7,New ATH,0,Financial Services,Brokerage,23912.0,Large Cap
JSWHL,2021-06-03,5883.65,New ATH,0,Construction Materials,Cement & Cement Products,23158.0,Large Cap
DCMSHRIRAM,2021-06-30,912.0,New ATH,0,Industrials,Cement,22194.0,Large Cap
EIDPARRY,2021-06-28,458.05,New ATH,0,Healthcare,Pharmaceuticals,21837.0,Large Cap
BASF,2021-06-16,2774.05,New ATH,0,Materials,Chemicals,21762.0,Large Cap
CHAMBLFERT,2021-06-21,311.5,New ATH,0,Materials,Fertilizers & Chemicals,21551.0,Large Cap
SUNDRMFAST,2021-06-15,847.65,New ATH,0,Industrials,Industrial Machinery,21095.0,Large Cap
HATSUN,2021-06-10,927.58,New ATH,0,Consumer Staples,Dairy Products,20257.0,Large Cap
ANANTRAJ,2021-06-04,66.25,New ATH,0,Industrials,Engineering & Construction,19890.0,Mid Cap
ATUL,2021-06-08,9068.4,New ATH,0,Materials,Chemicals,19791.0,Mid Cap
CAMS,2021-06-16,2869.25,New ATH,0,Financial Services,Mutual Funds,19232.0,Mid Cap
VINATIORGA,2021-06-23,1864.4,New ATH,0,Healthcare,Pharmaceuticals,19223.0,Mid Cap
RATNAMANI,2021-06-21,1378.63,New ATH,0,Industrials,Engineering & Construction,18915.0,Mid Cap
KAJARIACER,2021-06-11,1021.85,New ATH,0,Materials,Ceramics & Sanitaryware,18570.0,Mid Cap
ECLERX,2021-06-30,1292.3,New ATH,0,Technology,IT Services,18404.0,Mid Cap
GSPL,2021-06-24,339.55,New ATH,0,Utilities,Gas Distribution,18275.0,Mid Cap
GALLANTT,2021-06-30,78.65,New ATH,0,Materials,                Iron & Steel Products,18219.0,Mid Cap
NATCOPHARM,2021-06-16,1130.75,New ATH,0,Healthcare,Pharmaceuticals,17454.0,Mid Cap
UTIAMC,2021-06-24,874.2,New ATH,0,Financial Services,Asset Management,17427.0,Mid Cap
GRINDWELL,2021-06-29,1242.2,New ATH,0,Materials,Ceramics,17364.0,Mid Cap
CRAFTSMAN,2021-06-10,1818.2,New ATH,0,Industrials,Auto Components,16337.0,Mid Cap
AARTIIND,2021-06-14,921.0,New ATH,0,Materials,Chemicals,16157.0,Mid Cap
SARDAEN,2021-06-14,71.23,New ATH,0,Materials,Mining,15785.0,Mid Cap
KSB,2021-06-07,212.89,New ATH,0,Industrials,Engineering - Industrial Equipment,14861.0,Mid Cap
JWL,2021-06-23,34.3,New ATH,0,Consumer Durables,Jewelry & Accessories,14832.0,Mid Cap
AAVAS,2021-06-30,2712.4,New ATH,0,Financial Services,Finance & Investments,13892.0,Mid Cap
CYIENT,2021-06-21,879.6,New ATH,0,Technology,IT Services,13658.0,Mid Cap
ACE,2021-06-15,242.45,New ATH,0,Industrials,Industrial Machinery,13534.0,Mid Cap
FINPIPE,2021-06-30,183.95,New ATH,0,Industrials,                Pipes & Fittings,13156.0,Mid Cap
GPIL,2021-06-14,376.01,New ATH,0,Materials,Steel & Iron Products,13080.0,Mid Cap
ELECON,2021-06-28,70.4,New ATH,0,Industrials,Engineering - Heavy Electrical Equipment,13020.0,Mid Cap
JUBLINGREA,2021-06-07,589.45,New ATH,0,Real Estate,                Real Estate Services,12989.0,Mid Cap
ANURAS,2021-06-11,777.65,New ATH,0,Healthcare,                Pharmaceuticals - API & Bulk Drugs,12669.0,Mid Cap
NEWGEN,2021-06-30,318.8,New ATH,0,Technology,IT Services,12077.0,Mid Cap
BALRAMCHIN,2021-06-29,364.25,New ATH,0,Consumer Staples,        FMCG - Packaged Foods,11890.0,Mid Cap
TTML,2021-06-30,44.6,New ATH,0,Communication Services,    Telecom Services,11704.0,Mid Cap
SONATSOFTW,2021-06-29,282.98,New ATH,0,Information Technology,    IT Services - Products,11631.0,Mid Cap
USHAMART,2021-06-28,58.6,New ATH,0,Industrials,                Industrial Machinery,11545.0,Mid Cap
BSOFT,2021-06-16,407.4,New ATH,0,Information Technology,    IT Services,11515.0,Mid Cap
JKLAKSHMI,2021-06-21,583.0,New ATH,0,Materials,                Cement & Building Materials,11400.0,Mid Cap
CCL,2021-06-03,371.15,New ATH,0,Consumer Staples,        Packaged Foods & Beverages,11260.0,Mid Cap
SHAKTIPUMP,2021-06-08,145.95,New ATH,0,Industrials,                Industrial Equipment,11170.0,Mid Cap
HFCL,2021-06-30,67.5,New ATH,0,Information Technology,Telecom Equipment,11111.0,Mid Cap
SUDARSCHEM,2021-06-04,699.75,New ATH,0,Materials,Chemicals - Specialty,11110.0,Mid Cap
MARKSANS,2021-06-14,94.55,New ATH,0,Healthcare,                Pharmaceuticals,10710.0,Mid Cap
METROPOLIS,2021-06-14,2991.5,New ATH,0,Healthcare,Diagnostics & Labs,10472.0,Mid Cap
RHIM,2021-06-23,349.65,New ATH,0,Materials,                Specialty Materials,10160.0,Mid Cap
PRIVISCL,2021-06-14,1151.55,New ATH,0,Financials,Investment Services,9964.0,Mid Cap
HAPPSTMNDS,2021-06-30,1004.1,New ATH,0,Information Technology,IT Services,9412.0,Mid Cap
TCI,2021-06-01,478.0,New ATH,0,Industrials,Trucking & Logistics,9343.0,Mid Cap
SAREGAMA,2021-06-30,304.33,New ATH,0,Communication Services,    Media & Entertainment,9295.0,Mid Cap
ASTRAMICRO,2021-06-16,179.85,New ATH,0,Information Technology,    Defense Electronics,9146.0,Mid Cap
GARFIBRES,2021-06-28,688.33,New ATH,0,Materials,Textiles - Fibers & Yarns,9056.0,Mid Cap
TTKPRESTIG,2021-06-30,937.39,New ATH,0,Consumer Discretionary,Consumer Durables,8824.0,Mid Cap
PRAJIND,2021-06-08,398.4,New ATH,0,Industrials,Industrial Machinery,8637.0,Mid Cap
DHANUKA,2021-06-16,983.7,New ATH,0,Materials,Chemicals - Fertilizers,8595.0,Mid Cap
CERA,2021-06-09,4531.95,New ATH,0,Industrials,Building Products - Sanitaryware,8442.0,Mid Cap
ISGEC,2021-06-30,767.5,New ATH,0,Industrials,Engineering - Heavy Equipment,8236.0,Mid Cap
PNCINFRA,2021-06-30,288.45,New ATH,0,Industrials,Construction & Infrastructure,8101.0,Mid Cap
FDC,2021-06-15,382.35,New ATH,0,Healthcare,Pharmaceuticals,7882.0,Mid Cap
RTNINDIA,2021-06-30,44.3,New ATH,0,Industrials, Infrastructure,7676.0,Mid Cap
MASTEK,2021-06-28,2321.1,New ATH,0,Information Technology,IT Services,7622.0,Mid Cap
TRIVENI,2021-06-29,203.35,New ATH,0,Industrials,Engineering - Equipment & Services,7516.0,Mid Cap
RALLIS,2021-06-17,353.65,New ATH,0,Materials, Agro Chemicals,7376.0,Mid Cap
SURYAROSNI,2021-06-25,138.59,New ATH,0,Energy, Power Generation,7337.0,Mid Cap
JUSTDIAL,2021-06-16,1070.25,New ATH,0,Communication Services,Internet Content & Services,7227.0,Mid Cap
HGINFRA,2021-06-07,423.85,New ATH,0,Industrials,Construction & Engineering,6872.0,Mid Cap
THYROCARE,2021-06-25,1448.1,New ATH,0,Healthcare,Diagnostics,6856.0,Mid Cap
GOKEX,2021-06-04,149.55,New ATH,0,Energy,Energy - Renewable,6541.0,Mid Cap
RENUKA,2021-06-30,39.35,New ATH,0,Materials,Chemicals - Specialty,6524.0,Mid Cap
AGI,2021-06-30,253.5,New ATH,0,Capital Goods,Industrial Machinery,6207.0,Mid Cap
NACLIND,2021-06-10,85.1,New ATH,0,Materials,Chemicals,6194.0,Mid Cap
JKPAPER,2021-06-30,211.9,New ATH,0,Materials, Paper & Forest Products,5977.0,Mid Cap
KNRCON,2021-06-30,238.55,New ATH,0,Industrials, Construction,5959.0,Mid Cap
REFEX,2021-06-29,32.41,New ATH,0,Capital Goods,Engineering Services,5807.0,Mid Cap
TARC,2021-06-30,36.3,New ATH,0,Consumer Goods,Consumer Goods,5565.0,Mid Cap
DATAMATICS,2021-06-30,189.3,New ATH,0,Information Technology,IT Services & Consulting,5548.0,Mid Cap
ANUP,2021-06-03,462.1,New ATH,0,Consumer Goods, Specialty Chemicals,5391.0,Mid Cap
INDIAGLYCO,2021-06-30,642.6,New ATH,0,Materials,Chemicals,5293.0,Mid Cap
STYRENIX,2021-06-07,1540.2,New ATH,0,Materials,Chemicals,5109.0,Mid Cap
PDSL,2021-06-29,203.0,New ATH,0,Industrials, Logistics,5044.0,Mid Cap
MTARTECH,2021-06-30,1127.2,New ATH,0,Capital Goods,Industrial Machinery,4593.0,Small Cap
GOKULAGRO,2021-06-07,47.03,New ATH,0,Basic Materials,Agricultural Inputs,4542.0,Small Cap
KIRLOSIND,2021-06-02,1897.7,New ATH,0,Industrials,Industrial Machinery,4369.0,Small Cap
UFLEX,2021-06-30,568.75,New ATH,0,Consumer Durables,Packaging,4295.0,Small Cap
LUXIND,2021-06-23,3651.25,New ATH,0,Capital Goods,Electrical Equipment,4272.0,Small Cap
HIKAL,2021-06-07,502.8,New ATH,0,Healthcare,Chemicals,4043.0,Small Cap
DPABHUSHAN,2021-06-15,175.05,New ATH,0,Consumer Cyclical,Distributors,3803.0,Small Cap
VISHNU,2021-06-30,112.93,New ATH,0,Financial Services,Asset Management,3778.0,Small Cap
GLOBUSSPR,2021-06-30,678.1,New ATH,0,Consumer Defensive  ,Beverages (Alcoholic),3673.0,Small Cap
JASH,2021-06-28,119.74,New ATH,0,Consumer Cyclical,Home Improvement Retail,3621.0,Small Cap
GOLDIAM,2021-06-24,94.24,New ATH,0,Materials,Jewelry,3580.0,Small Cap
POLYPLEX,2021-06-30,1387.25,New ATH,0,Materials,Chemicals,3508.0,Small Cap
ARTEMISMED,2021-06-30,32.6,New ATH,0,Healthcare,Healthcare Plans,3313.0,Small Cap
MOREPENLAB,2021-06-15,68.8,New ATH,0,Healthcare,Pharmaceuticals,3265.0,Small Cap
MAITHANALL,2021-06-22,1033.4,New ATH,0,Materials           ,Metals - Ferro Alloys,3220.0,Small Cap
SAGCEM,2021-06-16,228.2,New ATH,0,Materials           ,Cement & Building Materials,3200.0,Small Cap
FCL,2021-06-10,93.15,New ATH,0,Consumer Defensive  ,Food Products,3054.0,Small Cap
DEEPINDS,2021-06-09,43.7,New ATH,0,Materials           ,Chemicals & Additives,3035.0,Small Cap
INDOCO,2021-06-08,425.05,New ATH,0,Healthcare           ,Pharmaceuticals - Formulations,3003.0,Small Cap
POKARNA,2021-06-21,404.65,New ATH,0,Industrials,Construction Materials,2968.0,Small Cap
HLEGLAS,2021-06-11,740.24,New ATH,0,Materials,Glass & Glass Products,2910.0,Small Cap
VEEDOL,2021-06-04,2504.5,New ATH,0,Energy              ,Lubricants & Grease,2908.0,Small Cap
SAKSOFT,2021-06-30,45.46,New ATH,0,Information Technology,IT Services & Consulting,2779.0,Small Cap
COSMOFIRST,2021-06-30,653.07,New ATH,0,Financial Services, Consumer Finance,2698.0,Small Cap
HGS,2021-06-15,1295.62,New ATH,0,Information Technology,BPO & IT Services,2677.0,Small Cap
TCIEXP,2021-06-10,1571.65,New ATH,0,Industrials         ,Logistics & Express Delivery,2655.0,Small Cap
THEJO,2021-06-30,966.33,New ATH,0,Industrials,Capital Goods - Electrical Components & Equipment,2641.0,Small Cap
VSSL,2021-06-25,120.9,New ATH,0,Industrials,Capital Goods - Industrial Machinery,2598.0,Small Cap
FILATEX,2021-06-14,55.33,New ATH,0,Materials,Textiles - Textile Products,2581.0,Small Cap
CARYSIL,2021-06-29,658.45,New ATH,0,Materials,Chemicals,2528.0,Small Cap
NILKAMAL,2021-06-03,2486.35,New ATH,0,Consumer Discretionary,Furniture & Furnishings,2499.0,Small Cap
XPROINDIA,2021-06-23,121.8,New ATH,0,Materials           ,Packaging Materials (Plastic Films),2475.0,Small Cap
NDRAUTO,2021-06-23,76.44,New ATH,0,Consumer Discretionary,Consumer Durables & Apparel - Auto Manufacturers,2383.0,Small Cap
SASKEN,2021-06-30,1220.7,New ATH,0,Information Technology,IT Services & Consulting,2265.0,Small Cap
HINDWAREAP,2021-06-08,370.15,New ATH,0,Industrials, Building Products,2211.0,Small Cap
SMSPHARMA,2021-06-14,184.2,New ATH,0,Healthcare,Pharmaceuticals - Formulations,2100.0,Small Cap
VIDHIING,2021-06-08,229.0,New ATH,0,Industrials,Capital Goods - Industrial Machinery,2060.0,Small Cap
ASALCBR,2021-06-21,501.5,New ATH,0,Financial Services,Financial Services - Non-Banking Finance Company (NBFC),2002.0,Small Cap
RAJRATAN,2021-06-30,311.42,New ATH,0,Materials,Metals & Mining,2000.0,Small Cap
WENDT,2021-06-30,4358.8,New ATH,0,Materials, Metal Fabrication,1976.0,Small Cap
STOVEKRAFT,2021-06-30,734.85,New ATH,0,Consumer Discretionary,Consumer Durables & Apparel - Home Appliances,1961.0,Small Cap
EXPLEOSOL,2021-06-29,832.65,New ATH,0,Materials,Chemicals  ,1926.0,Small Cap
NELCO,2021-06-29,379.6,New ATH,0,Industrials,Auto Components,1917.0,Small Cap
KERNEX,2021-06-22,82.1,New ATH,0,Industrials,Electrical Equipment  ,1746.0,Small Cap
PUNJABCHEM,2021-06-15,1404.2,New ATH,0,Materials,Chemicals  ,1743.0,Small Cap
NIITLTD,2021-06-08,287.6,New ATH,0,Technology,Education Services,1585.0,Small Cap
KELLTONTEC,2021-06-11,17.6,New ATH,0,Information Technology,IT Services,1421.0,Small Cap
RIIL,2021-06-24,826.75,New ATH,0,Industrials,Industrial Conglomerates  ,1336.0,Small Cap
BCLIND,2021-06-30,26.91,New ATH,0,Materials,Mining,1320.0,Small Cap
DSSL,2021-06-30,165.15,New ATH,0,Industrials,Industrial Conglomerates  ,1307.0,Small Cap
SHREDIGCEM,2021-06-08,89.2,New ATH,0,Materials,Cement,1298.0,Small Cap
SALASAR,2021-06-01,7.14,New ATH,0,Industrials,        Construction Materials,1247.0,Small Cap
DVL,2021-06-23,256.4,New ATH,0,Materials,Chemicals  ,1240.0,Small Cap
BARBEQUE,2021-06-21,946.6,New ATH,0,Consumer Discretionary,Restaurants  ,1166.0,Small Cap
AVTNPL,2021-06-29,76.85,New ATH,0,Consumer Cyclical,Building Products & Equipment,1137.0,Small Cap
LIKHITHA,2021-06-11,231.52,New ATH,0,Healthcare,Healthcare Services,1103.0,Small Cap
LINCOLN,2021-06-30,351.4,New ATH,0,Financial Services,Financial Services,1096.0,Small Cap
GULPOLY,2021-06-22,165.58,New ATH,0,Materials,Polymers & Plastics  ,1040.0,Small Cap
THEMISMED,2021-06-07,81.0,New ATH,0,Health Care,Health Care Equipment & Supplies  ,1011.0,Small Cap
UTTAMSUGAR,2021-06-29,286.6,New ATH,0,Consumer Staples,Food Products  ,1004.0,Small Cap
CREATIVE,2021-06-30,178.05,New ATH,0,Communication Services,Advertising,988.0,Small Cap
DHUNINV,2021-06-17,612.55,New ATH,0,Financial Services,Investment Banking & Brokerage,920.0,Small Cap
INVENTURE,2021-06-24,4.55,New ATH,0,Financial Services,Capital Markets,166.0,Small Cap
TIMKEN,2021-06-23,1541.3,New ATH,0,Industrials,Industrial Machinery,,Unknown
TASTYBITE,2021-06-29,17130.2,New ATH,0,Consumer Staples    ,Food Products,,Unknown
HOMEFIRST,2021-06-04,570.15,New ATH,0,Financial Services,Housing Finance,,Unknown
INGERRAND,2021-06-23,1010.4,New ATH,0,Industrials,Engineering - Industrial Equipment,,Unknown
KRISHANA,2021-06-14,62.4,New ATH,0,Agriculture,Agriculture & Allied Industries,,Unknown
NITINSPIN,2021-06-30,146.25,New ATH,0,Materials,Textiles - Spinning,,Unknown
WEL,2021-06-30,6.93,New ATH,0,Consumer Discretionary,Consumer Durables - Footwear & Accessories,,Unknown
ORISSAMINE,2021-06-16,3627.0,New ATH,0,Healthcare,Pharmaceuticals,,Unknown
CSBBANK,2021-06-28,356.25,New ATH,0,Financials, Banking,,Unknown
ORIENTELEC,2021-06-17,327.2,New ATH,0,Capital Goods,Electrical Equipment,,Unknown
RELAXO,2021-06-24,1189.35,New ATH,0,Consumer Discretionary,    Footwear,,Unknown
VOLTAMP,2021-06-10,1444.4,New ATH,0,Industrials,Electrical Components & Equipment,,Unknown
JAGSNPHARM,2021-06-28,64.56,New ATH,0,Health Care,Pharmaceuticals  ,,Unknown
NAHARSPING,2021-06-25,236.6,New ATH,0,Consumer Cyclical,Textile Manufacturing,,Unknown
PDMJEPAPER,2021-06-30,40.05,New ATH,0,Materials,Paper Products,,Unknown
BAJAJ-AUTO,2021-06-02,4295.05,New ATH,0,Automobile & Auto Components,Two & Three Wheelers,,Unknown
FAIRCHEMOR,2021-06-21,1618.4,New ATH,0,Materials,Chemicals,,Unknown
MAGADSUGAR,2021-06-30,335.85,New ATH,0,Consumer Defensive,Food Products,,Unknown
UNIENTER,2021-06-15,141.7,New ATH,0,Consumer Cyclical,Commercial Services & Supplies,,Unknown
PPL,2021-06-24,187.35,New ATH,0,Energy,Pipelines,,Unknown
CANTABIL,2021-06-23,89.06,New ATH,0,Consumer Discretionary,Textiles - Apparel,,Unknown
BSHSL,2021-06-25,22.8,New ATH,0,Consumer Discretionary,Household Durables  ,,Unknown
PNBGILTS,2021-06-03,89.9,New ATH,0,Financial Services, Capital Markets,,Unknown
RELIANCE,2021-06-15,1038.37,Within 5% of ATH,5,Energy,Conglomerates & Oil & Gas,1906799.0,Large Cap
ICICIBANK,2021-06-28,650.3,Within 5% of ATH,5,Financial Services,Banks – Private,1057489.0,Large Cap
LT,2021-06-07,1557.8,Within 5% of ATH,5,Capital Goods,Engineering & Construction,504162.0,Large Cap
ULTRACEMCO,2021-06-24,6961.95,Within 5% of ATH,5,Materials,Cement & Cement Products,360947.0,Large Cap
JSWSTEEL,2021-06-11,731.2,Within 5% of ATH,5,Metals & Mining,Steel – Flat Products,253740.0,Large Cap
NESTLEIND,2021-06-17,1805.91,Within 5% of ATH,5,Consumer Goods,FMCG – Food Products,215084.0,Large Cap
TATASTEEL,2021-06-28,118.4,Within 5% of ATH,5,Metals & Mining,Steel – Flat Products,201409.0,Large Cap
DLF,2021-06-10,313.65,Within 5% of ATH,5,Real Estate,Real Estate Development,195265.0,Large Cap
HINDZINC,2021-06-11,344.05,Within 5% of ATH,5,Metals & Mining,Zinc & Zinc Products,182745.0,Large Cap
TRENT,2021-06-28,881.35,Within 5% of ATH,5,Consumer Services,Retail – Apparel & Lifestyle,179276.0,Large Cap
ADANIGREEN,2021-06-02,1299.8,Within 5% of ATH,5,Energy,Renewable Energy – Power Generation,163947.0,Large Cap
HDFCLIFE,2021-06-25,725.95,Within 5% of ATH,5,Financial Services,Insurance – Life,163003.0,Large Cap
LTIM,2021-06-25,4215.45,Within 5% of ATH,5,Technology,IT Services,152042.0,Large Cap
TORNTPHARM,2021-06-14,1489.88,Within 5% of ATH,5,Healthcare,Pharmaceuticals,126395.0,Large Cap
CHOLAFIN,2021-06-07,580.1,Within 5% of ATH,5,Financial Services,Non-Banking Financial Company (NBFC),124536.0,Large Cap
CHOLAFIN,2021-06-07,580.1,Within 5% of ATH,5,Financial Services,Non-Banking Financial Company (NBFC),124536.0,Large Cap
GODREJCP,2021-06-15,933.7,Within 5% of ATH,5,Consumer Goods,FMCG – Personal Care,124298.0,Large Cap
