Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
ICRA,2022-12-14,4619.4,New ATH,0,Financials, Financial Services,6346.0,Mid Cap
NACLIND,2022-12-30,104.5,New ATH,0,Materials,Chemicals,6195.0,Mid Cap
REFEX,2022-12-01,64.23,New ATH,0,Capital Goods,Engineering Services,5802.0,Mid Cap
PRICOLLTD,2022-12-19,215.0,New ATH,0,Consumer Goods,Consumer Goods,5342.0,Mid Cap
RAYMOND,2022-12-02,1608.9,New ATH,0,Consumer Durables,Apparel & Accessories,4551.0,Small Cap
JINDWORLD,2022-12-21,90.94,New ATH,0,Consumer Goods, Consumer Durables,4112.0,Small Cap
RAMKY,2022-12-12,333.55,New ATH,0,Industrials,Environmental & Facilities Services,4061.0,Small Cap
JASH,2022-12-12,174.89,New ATH,0,Consumer Cyclical,Home Improvement Retail,3613.0,Small Cap
KKCL,2022-12-19,556.55,New ATH,0,Consumer Cyclical   ,Apparel & Retail,3442.0,Small Cap
ARTEMISMED,2022-12-12,81.25,New ATH,0,Healthcare,Healthcare Plans,3332.0,Small Cap
TCPLPACK,2022-12-07,1736.8,New ATH,0,Consumer Defensive,Packaging & Containers,3327.0,Small Cap
INSECTICID,2022-12-19,757.65,New ATH,0,Materials,Chemicals - Agrochemicals,3172.0,Small Cap
PSPPROJECT,2022-12-20,716.5,New ATH,0,Industrials         ,Construction & Engineering,3092.0,Small Cap
MONARCH,2022-12-05,201.02,New ATH,0,Industrials          ,Chemicals - Specialty Chemicals,2919.0,Small Cap
ARVSMART,2022-12-30,323.05,New ATH,0,Technology,Software - Application,2827.0,Small Cap
JTLIND,2022-12-13,85.82,New ATH,0,Industrials         ,Steel Products,2792.0,Small Cap
VSSL,2022-12-19,161.93,New ATH,0,Industrials,Capital Goods - Industrial Machinery,2587.0,Small Cap
SANGHVIMOV,2022-12-28,163.98,New ATH,0,Industrials         ,Heavy Machinery & Equipment,2230.0,Small Cap
ACCELYA,2022-12-02,1707.3,New ATH,0,Information Technology,IT Services & Consulting,2101.0,Small Cap
HITECH,2022-12-20,87.67,New ATH,0,Industrials,Construction & Engineering,1851.0,Small Cap
PARACABLES,2022-12-30,34.9,New ATH,0,Industrials, Electrical Components & Equipment,1744.0,Small Cap
RAMASTEEL,2022-12-19,11.95,New ATH,0,Materials, Steel,1717.0,Small Cap
SYNCOMF,2022-12-26,9.85,New ATH,0,Consumer Staples, Household Products,1711.0,Small Cap
FAZE3Q,2022-12-02,309.5,New ATH,0,Information Technology,Software,1664.0,Small Cap
NELCAST,2022-12-20,118.4,New ATH,0,Industrials,Engineering & Construction,1427.0,Small Cap
HARIOMPIPE,2022-12-12,367.95,New ATH,0,Industrials,Industrial Machinery,1425.0,Small Cap
SALASAR,2022-12-20,11.27,New ATH,0,Industrials,        Construction Materials,1248.0,Small Cap
GRPLTD,2022-12-26,520.74,New ATH,0,Materials,        Chemicals,1178.0,Small Cap
KRISHNADEF,2022-12-30,156.2,New ATH,0,Industrials,Defence  ,1103.0,Small Cap
LIKHITHA,2022-12-02,263.9,New ATH,0,Healthcare,Healthcare Services,1102.0,Small Cap
THEMISMED,2022-12-19,139.83,New ATH,0,Health Care,Health Care Equipment & Supplies  ,1014.0,Small Cap
DHUNINV,2022-12-06,808.65,New ATH,0,Financial Services,Investment Banking & Brokerage,914.0,Small Cap
GRSE,2022-12-08,544.9,New ATH,0,Chemicals,Specialty Chemicals,,Unknown
BBL,2022-12-19,1302.53,New ATH,0,Financial Services,Investment Banking & Brokerage,,Unknown
TMB,2022-12-01,528.75,New ATH,0,Financials,Banking,,Unknown
FUSION,2022-12-15,404.7,New ATH,0,Consumer Discretionary, Specialty Retail,,Unknown
MADRASFERT,2022-12-20,93.05,New ATH,0,Materials,        Fertilizers & Agricultural Chemicals,,Unknown
IRFC,2022-12-20,35.65,New ATH,0,Financial Services,Rail Finance & Infrastructure,,Unknown
BSHSL,2022-12-29,232.8,New ATH,0,Consumer Discretionary,Household Durables  ,,Unknown
VESUVIUS,2022-12-01,174.32,New ATH,0,Industrials,                Engineering - Industrial Equipment,,Unknown
MBAPL,2022-12-28,276.2,New ATH,0,Industrials         ,Defense & Aerospace Manufacturing,,Unknown
KRISHANA,2022-12-20,225.12,New ATH,0,Agriculture,Agriculture & Allied Industries,,Unknown
HONDAPOWER,2022-12-06,2745.45,New ATH,0,Industrials          ,Power Equipment & Machinery,,Unknown
STEELCAS,2022-12-20,537.35,New ATH,0,Industrials,Capital Goods,,Unknown
RELIANCE,2022-12-01,1256.8,Within 5% of ATH,5,Energy,Conglomerates & Oil & Gas,1908213.0,Large Cap
HDFCBANK,2022-12-14,1662.25,Within 5% of ATH,5,Financial Services,Banks – Private,1554423.0,Large Cap
BHARTIARTL,2022-12-02,848.65,Within 5% of ATH,5,Telecommunication,Telecom Services,1159408.0,Large Cap
ICICIBANK,2022-12-01,940.2,Within 5% of ATH,5,Financial Services,Banks – Private,1058024.0,Large Cap
HINDUNILVR,2022-12-09,2722.25,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,572689.0,Large Cap
ITC,2022-12-13,345.6,Within 5% of ATH,5,Consumer Goods,FMCG – Tobacco & Foods,510400.0,Large Cap
SUNPHARMA,2022-12-01,1046.45,Within 5% of ATH,5,Healthcare,Pharmaceuticals,415997.0,Large Cap
NTPC,2022-12-06,175.2,Within 5% of ATH,5,Utilities,Power Generation,328523.0,Large Cap
TITAN,2022-12-01,2638.7,Within 5% of ATH,5,Consumer Goods,Luxury Goods & Watches,299761.0,Large Cap
BEL,2022-12-05,107.45,Within 5% of ATH,5,Defense & Aerospace,Defence Manufacturing,282523.0,Large Cap
NESTLEIND,2022-12-12,2048.74,Within 5% of ATH,5,Consumer Goods,FMCG – Food Products,215152.0,Large Cap
GRASIM,2022-12-06,1818.82,Within 5% of ATH,5,Materials,Cement & Cement Products,187727.0,Large Cap
PIDILITIND,2022-12-07,2772.4,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,146197.0,Large Cap
PFC,2022-12-14,117.0,Within 5% of ATH,5,Financial Services,Power Finance & Infrastructure Finance,135931.0,Large Cap
TORNTPHARM,2022-12-01,1641.7,Within 5% of ATH,5,Healthcare,Pharmaceuticals,126255.0,Large Cap
CIPLA,2022-12-21,1128.0,Within 5% of ATH,5,Healthcare,Pharmaceuticals,125961.0,Large Cap
MAXHEALTH,2022-12-29,454.25,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,122938.0,Large Cap
SIEMENS,2022-12-12,3038.35,Within 5% of ATH,5,Capital Goods,Electrical Equipment & Power Distribution,109379.0,Large Cap
INDHOTEL,2022-12-14,333.5,Within 5% of ATH,5,Consumer Services,Hotels & Resorts,106031.0,Large Cap
NHPC,2022-12-06,43.15,Within 5% of ATH,5,Energy,Renewable Energy – Power Generation,84840.0,Large Cap
PRESTIGE,2022-12-02,507.8,Within 5% of ATH,5,Real Estate,Real Estate Development,69985.0,Large Cap
PIIND,2022-12-19,3558.5,Within 5% of ATH,5,Chemicals,Specialty Chemicals,65606.0,Large Cap
MRF,2022-12-05,94673.7,Within 5% of ATH,5,Automobile & Auto Components,Tyre Manufacturing,63628.0,Large Cap
AUBANK,2022-12-09,682.15,Within 5% of ATH,5,Financial Services,Banks – Private,55630.0,Large Cap
SUPREMEIND,2022-12-14,2565.9,Within 5% of ATH,5,Materials,Cement & Cement Products,54357.0,Large Cap
PHOENIXLTD,2022-12-02,746.12,Within 5% of ATH,5,Healthcare,Pharmaceutical Distribution,53693.0,Large Cap
COCHINSHIP,2022-12-01,335.0,Within 5% of ATH,5,Shipping & Logistics,Shipping / Ports,46991.0,Large Cap
CONCOR,2022-12-08,786.05,Within 5% of ATH,5,Transportation,Railway Infrastructure & Services,44566.0,Large Cap
360ONE,2022-12-16,460.96,Within 5% of ATH,5,Financial Services,Small Finance Bank,42857.0,Large Cap
NH,2022-12-14,768.65,Within 5% of ATH,5,Power,Power Generation,39601.0,Large Cap
KEI,2022-12-02,1616.35,Within 5% of ATH,5,Capital Goods,Cables & Wires,37279.0,Large Cap
MEDANTA,2022-12-30,468.8,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,35095.0,Large Cap
KPITTECH,2022-12-02,719.0,Within 5% of ATH,5,Technology,IT Services,34775.0,Large Cap
ACC,2022-12-14,2668.6,Within 5% of ATH,5,Cement,Cement & Cement Products,34012.0,Large Cap
KIMS,2022-12-30,309.46,Within 5% of ATH,5,Healthcare,Hospitals,30028.0,Large Cap
JBCHEPHARM,2022-12-16,1056.65,Within 5% of ATH,5,Pharmaceuticals,Pharmaceuticals,27865.0,Large Cap
KEC,2022-12-29,504.75,Within 5% of ATH,5,Industrials,Engineering & Construction,23238.0,Large Cap
ANANDRATHI,2022-12-02,355.4,Within 5% of ATH,5,Financial Services,Brokerage & Stock Broking,22178.0,Large Cap
SUNDRMFAST,2022-12-16,983.7,Within 5% of ATH,5,Industrials,Industrial Machinery,21114.0,Large Cap
MANYAVAR,2022-12-02,1400.35,Within 5% of ATH,5,Consumer Discretionary,Apparel,19172.0,Mid Cap
VGUARD,2022-12-20,272.5,Within 5% of ATH,5,Consumer Durables,Consumer Electronics,16969.0,Mid Cap
GABRIEL,2022-12-19,194.4,Within 5% of ATH,5,Industrials,Auto Components,15080.0,Mid Cap
CEATLTD,2022-12-02,1937.55,Within 5% of ATH,5,Materials,Cement,13747.0,Mid Cap
ACE,2022-12-08,340.1,Within 5% of ATH,5,Industrials,Industrial Machinery,13543.0,Mid Cap
LEMONTREE,2022-12-02,99.05,Within 5% of ATH,5,Real Estate,                Hospitality,11840.0,Mid Cap
WESTLIFE,2022-12-30,789.6,Within 5% of ATH,5,Consumer Discretionary,    Restaurants & QSR,11710.0,Mid Cap
KPIGREEN,2022-12-19,104.68,Within 5% of ATH,5,Industrials,Renewable Energy Equipment,10158.0,Mid Cap
RELIGARE,2022-12-01,184.2,Within 5% of ATH,5,Financials,Financial Services - NBFC,8745.0,Mid Cap
SANSERA,2022-12-06,825.4,Within 5% of ATH,5,Industrials,Construction & Engineering,8433.0,Mid Cap
TDPOWERSYS,2022-12-06,129.55,Within 5% of ATH,5,Industrials,Electrical Equipment & Components,8063.0,Mid Cap
RUSTOMJEE,2022-12-08,549.8,Within 5% of ATH,5,Industrials, Real Estate,7988.0,Mid Cap
CMSINFO,2022-12-06,334.75,Within 5% of ATH,5,Technology,IT Services & Solutions,7660.0,Mid Cap
MHRIL,2022-12-06,290.5,Within 5% of ATH,5,Financials,Finance - NBFC,7266.0,Mid Cap
AHLUCONT,2022-12-14,518.3,Within 5% of ATH,5,Industrials, Construction Materials,6780.0,Mid Cap
VIPIND,2022-12-12,740.9,Within 5% of ATH,5,Capital Goods,Industrial Machinery,6580.0,Mid Cap
RENUKA,2022-12-19,62.6,Within 5% of ATH,5,Materials,Chemicals - Specialty,6524.0,Mid Cap
INOXGREEN,2022-12-02,60.35,Within 5% of ATH,5,Energy, Renewable Energy,6165.0,Mid Cap
JKPAPER,2022-12-20,439.85,Within 5% of ATH,5,Materials, Paper & Forest Products,5997.0,Mid Cap
FIEMIND,2022-12-02,992.35,Within 5% of ATH,5,Capital Goods,Auto Components,5198.0,Mid Cap
KIRLOSIND,2022-12-29,1984.4,Within 5% of ATH,5,Industrials,Industrial Machinery,4411.0,Small Cap
SJS,2022-12-14,509.3,Within 5% of ATH,5,Consumer Cyclical,Auto Parts & Equipment,3921.0,Small Cap
POCL,2022-12-30,30.65,Within 5% of ATH,5,Materials           ,Specialty Chemicals & Metal Oxides,3389.0,Small Cap
CENTUM,2022-12-27,752.6,Within 5% of ATH,5,Technology          ,Electronic Components,3265.0,Small Cap
PRECWIRE,2022-12-06,78.77,Within 5% of ATH,5,Industrials         ,Electrical Components & Equipment,3230.0,Small Cap
SDBL,2022-12-05,58.5,Within 5% of ATH,5,Consumer Defensive  ,Alcoholic Beverages,3003.0,Small Cap
ORIENTHOT,2022-12-01,83.2,Within 5% of ATH,5,Consumer Cyclical   ,Hotels & Hospitality,2576.0,Small Cap
SPIC,2022-12-30,87.3,Within 5% of ATH,5,Materials, Chemicals,2042.0,Small Cap
JINDRILL,2022-12-01,325.4,Within 5% of ATH,5,Industrials,Oil & Gas Equipment & Services,1844.0,Small Cap
ARMANFIN,2022-12-12,1502.1,Within 5% of ATH,5,Financial Services,Capital Markets,1716.0,Small Cap
SALZERELEC,2022-12-20,269.25,Within 5% of ATH,5,Industrials,Electrical Components & Equipment,1476.0,Small Cap
ROHLTD,2022-12-02,296.8,Within 5% of ATH,5,Materials,Metals & Mining,1183.0,Small Cap
OSWALAGRO,2022-12-02,45.9,Within 5% of ATH,5,Consumer Staples,Agriculture & Allied  ,1064.0,Small Cap
ROSSELLIND,2022-12-06,361.9,Within 5% of ATH,5,Healthcare,Pharmaceuticals  ,248.0,Small Cap
JAGSNPHARM,2022-12-15,156.58,Within 5% of ATH,5,Health Care,Pharmaceuticals  ,,Unknown
LAOPALA,2022-12-12,425.2,Within 5% of ATH,5,Consumer Discretionary,Glassware & Home Products,,Unknown
UNIENTER,2022-12-22,144.55,Within 5% of ATH,5,Consumer Cyclical,Commercial Services & Supplies,,Unknown
VENUSPIPES,2022-12-21,744.7,Within 5% of ATH,5,Industrials         ,Steel Tubes & Pipes,,Unknown
PDMJEPAPER,2022-12-20,51.7,Within 5% of ATH,5,Materials,Paper Products,,Unknown
BANARISUG,2022-12-02,3084.05,Within 5% of ATH,5,Consumer Goods,Sugar,,Unknown
E2E,2022-12-13,217.85,Within 5% of ATH,5,IT Services,IT Consulting & Services,,Unknown
WEL,2022-12-30,24.45,Within 5% of ATH,5,Consumer Discretionary,Consumer Durables - Footwear & Accessories,,Unknown
TIMKEN,2022-12-07,3537.4,Within 5% of ATH,5,Industrials,Industrial Machinery,,Unknown
SBILIFE,2022-12-02,1295.15,Within 5% of ATH,5,Financial Services,Insurance – Life,,Unknown
KARURVYSYA,2022-12-19,114.1,Within 5% of ATH,5,Financial Services,Banking,,Unknown
M&M,2022-12-01,1293.45,Within 5% of ATH,5,Automobile & Auto Components,Tractors & Utility Vehicles,,Unknown
BDL,2022-12-08,491.8,Within 5% of ATH,5,Defense & Aerospace,Defense Manufacturing,,Unknown
MARUTI,2022-12-01,8958.15,Within 10% of ATH,10,Automobile & Auto Components,Passenger Vehicles,396713.0,Large Cap
ADANIPORTS,2022-12-14,900.55,Within 10% of ATH,10,Infrastructure,Ports & Logistics,301123.0,Large Cap
POWERGRID,2022-12-06,167.62,Within 10% of ATH,10,Utilities,Power Transmission & Distribution,268741.0,Large Cap
ASIANPAINT,2022-12-09,3226.95,Within 10% of ATH,10,Consumer Goods,Paints & Coatings,231723.0,Large Cap
DLF,2022-12-05,417.25,Within 10% of ATH,10,Real Estate,Real Estate Development,195253.0,Large Cap
TRENT,2022-12-06,1475.75,Within 10% of ATH,10,Consumer Services,Retail – Apparel & Lifestyle,179290.0,Large Cap
TVSMOTOR,2022-12-29,1101.0,Within 10% of ATH,10,Automobile & Auto Components,Two & Three Wheelers,132720.0,Large Cap
CHOLAFIN,2022-12-14,752.1,Within 10% of ATH,10,Financial Services,Non-Banking Financial Company (NBFC),124334.0,Large Cap
CHOLAFIN,2022-12-14,752.1,Within 10% of ATH,10,Financial Services,Non-Banking Financial Company (NBFC),124334.0,Large Cap
TATACONSUM,2022-12-14,815.45,Within 10% of ATH,10,Consumer Goods,FMCG – Household & Personal Care,106187.0,Large Cap
RECLTD,2022-12-30,116.5,Within 10% of ATH,10,Financial Services,Non-Banking Financial Company (NBFC),105210.0,Large Cap
DABUR,2022-12-08,604.4,Within 10% of ATH,10,Consumer Goods,FMCG – Personal Care,92587.0,Large Cap
MARICO,2022-12-12,533.75,Within 10% of ATH,10,Consumer Goods,FMCG – Household & Personal Care,91244.0,Large Cap
RVNL,2022-12-02,75.15,Within 10% of ATH,10,Infrastructure,Railways & Logistics,74727.0,Large Cap
TORNTPOWER,2022-12-02,549.7,Within 10% of ATH,10,Utilities,Power Generation & Distribution,67347.0,Large Cap
FORTIS,2022-12-06,291.35,Within 10% of ATH,10,Healthcare,Hospitals & Healthcare Services,63620.0,Large Cap
COLPAL,2022-12-09,1656.95,Within 10% of ATH,10,Consumer Goods,FMCG – Personal Care,60846.0,Large Cap
UPL,2022-12-05,802.8,Within 10% of ATH,10,Chemicals,Agrochemicals,59163.0,Large Cap
IDFCFIRSTB,2022-12-14,62.7,Within 10% of ATH,10,Financial Services,Banks – Private,50787.0,Large Cap
METROBRAND,2022-12-30,883.5,Within 10% of ATH,10,Consumer Durables,Fashion & Lifestyle,33301.0,Large Cap
SUMICHEM,2022-12-05,492.15,Within 10% of ATH,10,Chemicals,Specialty Chemicals,32557.0,Large Cap
POONAWALLA,2022-12-30,308.3,Within 10% of ATH,10,Consumer Goods,Consumer Foods,32247.0,Large Cap
SYNGENE,2022-12-01,608.8,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,29094.0,Large Cap
NAVINFLUOR,2022-12-02,4418.45,Within 10% of ATH,10,Materials,Chemicals,26570.0,Large Cap
SKFINDIA,2022-12-01,4848.95,Within 10% of ATH,10,Industrials,Industrial Machinery,24254.0,Large Cap
FORCEMOT,2022-12-01,1567.6,Within 10% of ATH,10,Industrials,Motor Vehicles,23282.0,Large Cap
EIDPARRY,2022-12-19,606.2,Within 10% of ATH,10,Healthcare,Pharmaceuticals,21979.0,Large Cap
DEVYANI,2022-12-13,193.75,Within 10% of ATH,10,Consumer Discretionary,Food & Beverage Retail,20311.0,Large Cap
ANANTRAJ,2022-12-30,112.1,Within 10% of ATH,10,Industrials,Engineering & Construction,19902.0,Mid Cap
CHALET,2022-12-01,368.3,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,19557.0,Mid Cap
VINATIORGA,2022-12-02,2144.25,Within 10% of ATH,10,Healthcare,Pharmaceuticals,19233.0,Mid Cap
RATNAMANI,2022-12-08,2006.15,Within 10% of ATH,10,Industrials,Engineering & Construction,18839.0,Mid Cap
ELGIEQUIP,2022-12-08,527.65,Within 10% of ATH,10,Industrials,Industrial Machinery,17980.0,Mid Cap
NAVA,2022-12-30,122.8,Within 10% of ATH,10,Materials,Mining - Diversified,17705.0,Mid Cap
AKZOINDIA,2022-12-13,2310.85,Within 10% of ATH,10,Materials,Chemicals,17386.0,Mid Cap
PARADEEP,2022-12-15,62.6,Within 10% of ATH,10,Materials,                Chemicals - Fertilizers,17000.0,Mid Cap
BEML,2022-12-05,1561.1,Within 10% of ATH,10,Industrials,Industrial Machinery,16735.0,Mid Cap
PCBL,2022-12-01,142.65,Within 10% of ATH,10,Materials,Chemicals,15032.0,Mid Cap
SWANENERGY,2022-12-30,305.95,Within 10% of ATH,10,Utilities,Renewable Energy,15013.0,Mid Cap
KSB,2022-12-01,391.76,Within 10% of ATH,10,Industrials,Engineering - Industrial Equipment,14889.0,Mid Cap
CHOICEIN,2022-12-05,135.2,Within 10% of ATH,10,Financial Services,Finance & Investments,14857.0,Mid Cap
SYRMA,2022-12-14,297.0,Within 10% of ATH,10,Information Technology,Electronics Manufacturing Services,13549.0,Mid Cap
RITES,2022-12-13,191.48,Within 10% of ATH,10,Industrials,Engineering - Heavy Electrical Equipment,12522.0,Mid Cap
SAPPHIRE,2022-12-08,281.92,Within 10% of ATH,10,Consumer Discretionary,    Apparel & Accessories,10321.0,Mid Cap
SAFARI,2022-12-15,880.28,Within 10% of ATH,10,Consumer Discretionary,    Luggage & Travel Gear,9950.0,Mid Cap
MAHSEAMLES,2022-12-08,394.95,Within 10% of ATH,10,Materials,Steel - Seamless Pipes,9245.0,Mid Cap
HCG,2022-12-05,305.85,Within 10% of ATH,10,Healthcare,Healthcare Facilities,8619.0,Mid Cap
GANESHHOUC,2022-12-14,361.7,Within 10% of ATH,10,Materials,Chemicals - Fertilizers,7554.0,Mid Cap
MIDHANI,2022-12-05,246.55,Within 10% of ATH,10,Industrials,Metals & Mining - Defense,7553.0,Mid Cap
ETHOSLTD,2022-12-15,1036.05,Within 10% of ATH,10,Consumer Goods, Personal Care,7461.0,Mid Cap
GMMPFAUDLR,2022-12-14,1953.55,Within 10% of ATH,10,Consumer Goods,Consumer Goods,6096.0,Mid Cap
SHARDAMOTR,2022-12-06,814.9,Within 10% of ATH,10,Auto,Auto Ancillaries,6061.0,Mid Cap
PDSL,2022-12-05,373.6,Within 10% of ATH,10,Industrials, Logistics,5054.0,Mid Cap
GOKULAGRO,2022-12-19,136.22,Within 10% of ATH,10,Basic Materials,Agricultural Inputs,4552.0,Small Cap
GOODLUCK,2022-12-20,509.75,Within 10% of ATH,10,Industrials         ,Steel Tubes & Pipes,3685.0,Small Cap
WSTCSTPAPR,2022-12-01,593.25,Within 10% of ATH,10,Basic Materials     ,Paper & Forest Products,3511.0,Small Cap
ALLCARGO,2022-12-01,110.93,Within 10% of ATH,10,Industrials         ,Integrated Logistics & Supply Chain,3408.0,Small Cap
