Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
PARADEEP,2022-09-15,68.4,New ATH,0,Materials,                Chemicals - Fertilizers,17000.0,Mid Cap
CRAFTSMAN,2022-09-20,2854.2,New ATH,0,Industrials,Auto Components,16373.0,Mid Cap
LMW,2022-09-22,13209.25,New ATH,0,Consumer Durables,Textiles,16180.0,Mid Cap
FINEORG,2022-09-14,7196.0,New ATH,0,Materials,Chemicals,16178.0,Mid Cap
BLS,2022-09-14,149.62,New ATH,0,Financial Services,Non-Banking Financial Company (NBFC),15533.0,Mid Cap
BLS,2022-09-14,149.62,New ATH,0,Financial Services,Non-Banking Financial Company (NBFC),15533.0,Mid Cap
RAINBOW,2022-09-20,652.95,New ATH,0,Healthcare,Hospitals & Healthcare Services,15407.0,Mid Cap
KSB,2022-09-08,410.21,New ATH,0,Industrials,Engineering - Industrial Equipment,14889.0,Mid Cap
CHOICEIN,2022-09-22,122.57,New ATH,0,Financial Services,Finance & Investments,14857.0,Mid Cap
JWL,2022-09-07,83.45,New ATH,0,Consumer Durables,Jewelry & Accessories,14792.0,Mid Cap
BLUEDART,2022-09-07,9050.7,New ATH,0,Industrials,Express Logistics,14632.0,Mid Cap
ACE,2022-09-12,316.55,New ATH,0,Industrials,Industrial Machinery,13543.0,Mid Cap
GESHIP,2022-09-01,572.3,New ATH,0,Industrials,Shipping,13520.0,Mid Cap
ELECON,2022-09-14,196.88,New ATH,0,Industrials,Engineering - Heavy Electrical Equipment,12996.0,Mid Cap
PRUDENT,2022-09-30,730.2,New ATH,0,Financial Services,        Investment Services,12683.0,Mid Cap
WESTLIFE,2022-09-30,718.4,New ATH,0,Consumer Discretionary,    Restaurants & QSR,11710.0,Mid Cap
INDIACEM,2022-09-19,289.85,New ATH,0,Materials,                Cement & Building Materials,11510.0,Mid Cap
CCL,2022-09-20,526.4,New ATH,0,Consumer Staples,        Packaged Foods & Beverages,11293.0,Mid Cap
TEJASNET,2022-09-30,673.95,New ATH,0,Information Technology,Telecom Equipment,10398.0,Mid Cap
SAPPHIRE,2022-09-30,297.75,New ATH,0,Consumer Discretionary,    Apparel & Accessories,10321.0,Mid Cap
RHIM,2022-09-22,694.65,New ATH,0,Materials,                Specialty Materials,10194.0,Mid Cap
AETHER,2022-09-16,1021.1,New ATH,0,Industrials,                Industrial Equipment,10185.0,Mid Cap
KPIGREEN,2022-09-08,104.8,New ATH,0,Industrials,Renewable Energy Equipment,10158.0,Mid Cap
SAFARI,2022-09-29,835.62,New ATH,0,Consumer Discretionary,    Luggage & Travel Gear,9950.0,Mid Cap
DBREALTY,2022-09-22,132.1,New ATH,0,Real Estate,                Real Estate Services,9941.0,Mid Cap
POWERMECH,2022-09-21,941.33,New ATH,0,Industrials,Engineering - EPC,9801.0,Mid Cap
MAHSEAMLES,2022-09-19,423.85,New ATH,0,Materials,Steel - Seamless Pipes,9245.0,Mid Cap
ABFRL,2022-09-30,349.1,New ATH,0,Consumer Goods,Apparel & Accessories,9109.0,Mid Cap
CAMPUS,2022-09-22,603.8,New ATH,0,Consumer Discretionary,Apparel & Footwear,8266.0,Mid Cap
TDPOWERSYS,2022-09-13,135.14,New ATH,0,Industrials,Electrical Equipment & Components,8063.0,Mid Cap
MAHLIFE,2022-09-12,539.75,New ATH,0,Financial Services,Insurance,7736.0,Mid Cap
AURIONPRO,2022-09-29,224.35,New ATH,0,Technology,Software - Application,7646.0,Mid Cap
GANESHHOUC,2022-09-12,398.45,New ATH,0,Materials,Chemicals - Fertilizers,7554.0,Mid Cap
PGIL,2022-09-01,297.5,New ATH,0,Financial Services,Financial Services,7532.0,Mid Cap
MHRIL,2022-09-20,294.4,New ATH,0,Financials,Finance - NBFC,7266.0,Mid Cap
IONEXCHANG,2022-09-14,224.26,New ATH,0,Industrials,Chemicals - Water Treatment,6995.0,Mid Cap
AGI,2022-09-22,395.1,New ATH,0,Capital Goods,Industrial Machinery,6177.0,Mid Cap
GHCL,2022-09-22,694.55,New ATH,0,Materials, Chemicals,6076.0,Mid Cap
SHOPERSTOP,2022-09-30,748.15,New ATH,0,Consumer Services, Retail,5807.0,Mid Cap
REFEX,2022-09-19,36.49,New ATH,0,Capital Goods,Engineering Services,5802.0,Mid Cap
PRICOLLTD,2022-09-29,193.0,New ATH,0,Consumer Goods,Consumer Goods,5342.0,Mid Cap
FIEMIND,2022-09-15,864.12,New ATH,0,Capital Goods,Auto Components,5198.0,Mid Cap
GOCOLORS,2022-09-29,1336.65,New ATH,0,Consumer Goods,Consumer Goods,4529.0,Small Cap
MANGCHEFER,2022-09-09,129.2,New ATH,0,Materials           ,Specialty Chemicals,4173.0,Small Cap
SJS,2022-09-05,527.6,New ATH,0,Consumer Cyclical,Auto Parts & Equipment,3921.0,Small Cap
VISHNU,2022-09-07,427.59,New ATH,0,Financial Services,Asset Management,3799.0,Small Cap
GOODLUCK,2022-09-07,538.9,New ATH,0,Industrials         ,Steel Tubes & Pipes,3685.0,Small Cap
JASH,2022-09-12,165.82,New ATH,0,Consumer Cyclical,Home Improvement Retail,3613.0,Small Cap
KKCL,2022-09-07,446.25,New ATH,0,Consumer Cyclical   ,Apparel & Retail,3442.0,Small Cap
ALLCARGO,2022-09-14,109.5,New ATH,0,Industrials         ,Integrated Logistics & Supply Chain,3408.0,Small Cap
RAMRAT,2022-09-14,243.75,New ATH,0,Industrials         ,Industrial Gears & Drives,3378.0,Small Cap
ARTEMISMED,2022-09-15,66.6,New ATH,0,Healthcare,Healthcare Plans,3332.0,Small Cap
TCPLPACK,2022-09-05,1517.2,New ATH,0,Consumer Defensive,Packaging & Containers,3327.0,Small Cap
SERVOTECH,2022-09-30,37.02,New ATH,0,Industrials         ,Electrical Equipment,3216.0,Small Cap
INSECTICID,2022-09-30,718.4,New ATH,0,Materials,Chemicals - Agrochemicals,3172.0,Small Cap
PSPPROJECT,2022-09-21,661.4,New ATH,0,Industrials         ,Construction & Engineering,3092.0,Small Cap
FCL,2022-09-13,376.65,New ATH,0,Consumer Defensive  ,Food Products,3051.0,Small Cap
DEEPINDS,2022-09-19,138.52,New ATH,0,Materials           ,Chemicals & Additives,3039.0,Small Cap
MONARCH,2022-09-12,198.85,New ATH,0,Industrials          ,Chemicals - Specialty Chemicals,2919.0,Small Cap
ARVSMART,2022-09-13,296.0,New ATH,0,Technology,Software - Application,2827.0,Small Cap
MOLDTKPAC,2022-09-15,1017.7,New ATH,0,Materials,Packaging & Containers,2812.0,Small Cap
SOTL,2022-09-01,383.15,New ATH,0,Energy              ,Lubricants & Oil Processing,2808.0,Small Cap
SAKSOFT,2022-09-22,106.63,New ATH,0,Information Technology,IT Services & Consulting,2785.0,Small Cap
ORIENTHOT,2022-09-19,76.65,New ATH,0,Consumer Cyclical   ,Hotels & Hospitality,2576.0,Small Cap
NDRAUTO,2022-09-20,126.45,New ATH,0,Consumer Discretionary,Consumer Durables & Apparel - Auto Manufacturers,2381.0,Small Cap
VERANDA,2022-09-13,369.35,New ATH,0,Financial Services,Real Estate Services,2129.0,Small Cap
RAJRATAN,2022-09-12,1323.8,New ATH,0,Materials,Metals & Mining,1990.0,Small Cap
TARSONS,2022-09-16,871.1,New ATH,0,Materials,Chemicals,1964.0,Small Cap
NELCO,2022-09-01,1038.75,New ATH,0,Industrials,Auto Components,1912.0,Small Cap
DLINKINDIA,2022-09-13,199.7,New ATH,0,Information Technology," Electronic Equipment, Instruments & Components",1845.0,Small Cap
JINDRILL,2022-09-12,279.0,New ATH,0,Industrials,Oil & Gas Equipment & Services,1844.0,Small Cap
ARIHANTSUP,2022-09-13,251.9,New ATH,0,Consumer Discretionary,Building Products  ,1775.0,Small Cap
KERNEX,2022-09-21,299.4,New ATH,0,Industrials,Electrical Equipment  ,1745.0,Small Cap
PARACABLES,2022-09-02,23.55,New ATH,0,Industrials, Electrical Components & Equipment,1744.0,Small Cap
ARMANFIN,2022-09-15,1504.35,New ATH,0,Financial Services,Capital Markets,1716.0,Small Cap
SESHAPAPER,2022-09-20,302.2,New ATH,0,Materials, Paper Products,1716.0,Small Cap
SALZERELEC,2022-09-20,280.7,New ATH,0,Industrials,Electrical Components & Equipment,1476.0,Small Cap
HARIOMPIPE,2022-09-08,292.25,New ATH,0,Industrials,Industrial Machinery,1425.0,Small Cap
RIIL,2022-09-05,1215.3,New ATH,0,Industrials,Industrial Conglomerates  ,1337.0,Small Cap
ICEMAKE,2022-09-28,254.85,New ATH,0,Industrials,Industrial Machinery  ,1225.0,Small Cap
MONTECARLO,2022-09-12,879.85,New ATH,0,Consumer Discretionary,Textiles  ,1207.0,Small Cap
ROHLTD,2022-09-22,291.7,New ATH,0,Materials,Metals & Mining,1183.0,Small Cap
GRPLTD,2022-09-05,494.26,New ATH,0,Materials,        Chemicals,1178.0,Small Cap
CHEMFAB,2022-09-20,462.65,New ATH,0,Materials,Chemicals  ,1119.0,Small Cap
KRISHNADEF,2022-09-05,113.55,New ATH,0,Industrials,Defence  ,1103.0,Small Cap
OSWALAGRO,2022-09-12,48.2,New ATH,0,Consumer Staples,Agriculture & Allied  ,1064.0,Small Cap
JPOLYINVST,2022-09-23,463.15,New ATH,0,Financial Services,Asset Management & Custody Banks,837.0,Small Cap
ROSSELLIND,2022-09-07,332.95,New ATH,0,Healthcare,Pharmaceuticals  ,248.0,Small Cap
INGERRAND,2022-09-30,2208.55,New ATH,0,Industrials,Engineering - Industrial Equipment,,Unknown
VESUVIUS,2022-09-21,161.74,New ATH,0,Industrials,                Engineering - Industrial Equipment,,Unknown
MAHSCOOTER,2022-09-20,5332.95,New ATH,0,Consumer Discretionary,Auto Components,,Unknown
BSHSL,2022-09-30,113.85,New ATH,0,Consumer Discretionary,Household Durables  ,,Unknown
SCHNEIDER,2022-09-30,184.55,New ATH,0,Industrials,Electrical Equipment,,Unknown
DATAPATTNS,2022-09-19,1238.2,New ATH,0,Technology,IT Services,,Unknown
CANTABIL,2022-09-08,308.75,New ATH,0,Consumer Discretionary,Textiles - Apparel,,Unknown
KRISHANA,2022-09-19,180.6,New ATH,0,Agriculture,Agriculture & Allied Industries,,Unknown
VENUSPIPES,2022-09-22,573.6,New ATH,0,Industrials         ,Steel Tubes & Pipes,,Unknown
MBAPL,2022-09-22,229.12,New ATH,0,Industrials         ,Defense & Aerospace Manufacturing,,Unknown
AUTOAXLES,2022-09-12,2180.45,New ATH,0,Consumer Discretionary,Auto Components - Axles & Drivetrain,,Unknown
BANARISUG,2022-09-13,3027.2,New ATH,0,Consumer Goods,Sugar,,Unknown
WONDERLA,2022-09-20,444.4,New ATH,0,Consumer Services,Leisure Facilities,,Unknown
RPGLIFE,2022-09-30,808.4,New ATH,0,Healthcare,Life Sciences Tools & Services,,Unknown
TIMKEN,2022-09-08,3400.65,New ATH,0,Industrials,Industrial Machinery,,Unknown
BDL,2022-09-20,470.02,New ATH,0,Defense & Aerospace,Defense Manufacturing,,Unknown
M&M,2022-09-08,1321.9,New ATH,0,Automobile & Auto Components,Tractors & Utility Vehicles,,Unknown
SBILIFE,2022-09-07,1331.55,New ATH,0,Financial Services,Insurance – Life,,Unknown
PAGEIND,2022-09-23,53078.15,New ATH,0,Consumer Goods,Fashion Retail,,Unknown
GRSE,2022-09-12,359.4,New ATH,0,Chemicals,Specialty Chemicals,,Unknown
BUTTERFLY,2022-09-23,1708.1,New ATH,0,Consumer Discretionary,Consumer Goods  ,,Unknown
HINDUNILVR,2022-09-28,2702.1,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,572689.0,Large Cap
BAJFINANCE,2022-09-22,771.96,Within 5% of ATH,5,Financial Services,NBFC – Consumer Finance,549871.0,Large Cap
LT,2022-09-13,1991.35,Within 5% of ATH,5,Capital Goods,Engineering & Construction,504083.0,Large Cap
MARUTI,2022-09-22,9401.85,Within 5% of ATH,5,Automobile & Auto Components,Passenger Vehicles,396713.0,Large Cap
AXISBANK,2022-09-20,812.75,Within 5% of ATH,5,Financial Services,Banks – Private,332894.0,Large Cap
POWERGRID,2022-09-15,178.2,Within 5% of ATH,5,Utilities,Power Transmission & Distribution,268741.0,Large Cap
ASIANPAINT,2022-09-28,3570.65,Within 5% of ATH,5,Consumer Goods,Paints & Coatings,231723.0,Large Cap
NESTLEIND,2022-09-01,1973.3,Within 5% of ATH,5,Consumer Goods,FMCG – Food Products,215152.0,Large Cap
TORNTPHARM,2022-09-30,1559.85,Within 5% of ATH,5,Healthcare,Pharmaceuticals,126255.0,Large Cap
MAXHEALTH,2022-09-15,439.55,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,122938.0,Large Cap
TATACONSUM,2022-09-13,849.0,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,106187.0,Large Cap
POLYCAB,2022-09-15,2652.7,Within 5% of ATH,5,Capital Goods,Electrical Cables & Wires,104323.0,Large Cap
CUMMINSIND,2022-09-22,1254.4,Within 5% of ATH,5,Capital Goods,Engine & Auto Components,99290.0,Large Cap
TORNTPOWER,2022-09-01,583.1,Within 5% of ATH,5,Utilities,Power Generation & Distribution,67347.0,Large Cap
PIIND,2022-09-01,3422.8,Within 5% of ATH,5,Chemicals,Specialty Chemicals,65606.0,Large Cap
MRF,2022-09-15,92868.45,Within 5% of ATH,5,Automobile & Auto Components,Tyre Manufacturing,63628.0,Large Cap
UNOMINDA,2022-09-12,593.2,Within 5% of ATH,5,Capital Goods,Auto Components & Systems,61462.0,Large Cap
UBL,2022-09-30,1706.9,Within 5% of ATH,5,Financial Services,Banks – Private,51596.0,Large Cap
FEDERALBNK,2022-09-05,123.55,Within 5% of ATH,5,Financial Services,Banks – Public,50305.0,Large Cap
APLAPOLLO,2022-09-19,1087.25,Within 5% of ATH,5,Healthcare,Hospitals & Diagnostics,43469.0,Large Cap
APARINDS,2022-09-22,1347.2,Within 5% of ATH,5,Pharmaceuticals,Pharmaceuticals,38841.0,Large Cap
BLUESTARCO,2022-09-09,580.3,Within 5% of ATH,5,Capital Goods,Electrical Equipment,36079.0,Large Cap
AWL,2022-09-22,815.95,Within 5% of ATH,5,FMCG,Consumer Food Products,34773.0,Large Cap
POONAWALLA,2022-09-19,325.9,Within 5% of ATH,5,Consumer Goods,Consumer Foods,32247.0,Large Cap
APOLLOTYRE,2022-09-15,299.65,Within 5% of ATH,5,Auto Ancillaries,Tyres & Tubes,29218.0,Large Cap
ANANDRATHI,2022-09-16,332.3,Within 5% of ATH,5,Financial Services,Brokerage & Stock Broking,22178.0,Large Cap
SUNDRMFAST,2022-09-22,922.2,Within 5% of ATH,5,Industrials,Industrial Machinery,21114.0,Large Cap
CREDITACC,2022-09-06,1052.75,Within 5% of ATH,5,Financial Services,Non-Banking Financial Company (NBFC),19805.0,Mid Cap
CENTURYPLY,2022-09-13,697.6,Within 5% of ATH,5,Materials,Plywood & Veneer,16292.0,Mid Cap
PCBL,2022-09-15,148.45,Within 5% of ATH,5,Materials,Chemicals,15032.0,Mid Cap
SYRMA,2022-09-01,310.55,Within 5% of ATH,5,Information Technology,Electronics Manufacturing Services,13549.0,Mid Cap
RITES,2022-09-30,163.23,Within 5% of ATH,5,Industrials,Engineering - Heavy Electrical Equipment,12522.0,Mid Cap
LEMONTREE,2022-09-22,87.4,Within 5% of ATH,5,Real Estate,                Hospitality,11840.0,Mid Cap
GALAXYSURF,2022-09-08,3396.0,Within 5% of ATH,5,Materials,Chemicals - Specialty,9561.0,Mid Cap
JKTYRE,2022-09-15,186.9,Within 5% of ATH,5,Consumer Discretionary,Auto Components - Tyres,9362.0,Mid Cap
ASTRAMICRO,2022-09-02,354.65,Within 5% of ATH,5,Information Technology,    Defense Electronics,9182.0,Mid Cap
MANORAMA,2022-09-09,254.69,Within 5% of ATH,5,Materials,Packaging - Paper Products,9111.0,Mid Cap
GARFIBRES,2022-09-09,738.92,Within 5% of ATH,5,Materials,Textiles - Fibers & Yarns,9058.0,Mid Cap
PRAJIND,2022-09-08,428.8,Within 5% of ATH,5,Industrials,Industrial Machinery,8643.0,Mid Cap
RCF,2022-09-20,105.3,Within 5% of ATH,5,Materials,Chemicals - Fertilizers,8566.0,Mid Cap
RENUKA,2022-09-22,60.2,Within 5% of ATH,5,Materials,Chemicals - Specialty,6524.0,Mid Cap
GMMPFAUDLR,2022-09-06,2068.2,Within 5% of ATH,5,Consumer Goods,Consumer Goods,6096.0,Mid Cap
SHARDAMOTR,2022-09-07,885.25,Within 5% of ATH,5,Auto,Auto Ancillaries,6061.0,Mid Cap
JKPAPER,2022-09-15,435.25,Within 5% of ATH,5,Materials, Paper & Forest Products,5997.0,Mid Cap
DATAMATICS,2022-09-12,355.2,Within 5% of ATH,5,Information Technology,IT Services & Consulting,5550.0,Mid Cap
KIRLOSIND,2022-09-23,1840.4,Within 5% of ATH,5,Industrials,Industrial Machinery,4411.0,Small Cap
UFLEX,2022-09-14,786.05,Within 5% of ATH,5,Consumer Durables,Packaging,4305.0,Small Cap
JAMNAAUTO,2022-09-06,125.2,Within 5% of ATH,5,Consumer Cyclical,Auto Manufacturers,3723.0,Small Cap
WSTCSTPAPR,2022-09-01,632.3,Within 5% of ATH,5,Basic Materials     ,Paper & Forest Products,3511.0,Small Cap
POCL,2022-09-30,30.65,Within 5% of ATH,5,Materials           ,Specialty Chemicals & Metal Oxides,3389.0,Small Cap
JTLIND,2022-09-29,65.72,Within 5% of ATH,5,Industrials         ,Steel Products,2792.0,Small Cap
PREMEXPLN,2022-09-13,101.11,Within 5% of ATH,5,Energy              ,Explosives & Industrial Gases,2451.0,Small Cap
SANGHVIMOV,2022-09-06,133.32,Within 5% of ATH,5,Industrials         ,Heavy Machinery & Equipment,2230.0,Small Cap
APCOTEXIND,2022-09-23,623.1,Within 5% of ATH,5,Materials, Specialty Chemicals,2217.0,Small Cap
ROTO,2022-09-13,41.24,Within 5% of ATH,5,Industrials,    Machinery,1752.0,Small Cap
RAMASTEEL,2022-09-01,8.11,Within 5% of ATH,5,Materials, Steel,1717.0,Small Cap
MMFL,2022-09-01,480.0,Within 5% of ATH,5,Consumer Staples, Packaged Foods & Meats,1685.0,Small Cap
ALICON,2022-09-19,963.1,Within 5% of ATH,5,Materials,Chemicals  ,1507.0,Small Cap
AGARIND,2022-09-01,696.1,Within 5% of ATH,5,Materials,        Chemicals,1454.0,Small Cap
SALASAR,2022-09-15,6.82,Within 5% of ATH,5,Industrials,        Construction Materials,1248.0,Small Cap
ESTER,2022-09-15,176.45,Within 5% of ATH,5,Materials,Chemicals,1205.0,Small Cap
THEMISMED,2022-09-22,109.3,Within 5% of ATH,5,Health Care,Health Care Equipment & Supplies  ,1014.0,Small Cap
PPL,2022-09-15,194.0,Within 5% of ATH,5,Energy,Pipelines,,Unknown
FAIRCHEMOR,2022-09-19,2232.9,Within 5% of ATH,5,Materials,Chemicals,,Unknown
BBL,2022-09-15,1034.0,Within 5% of ATH,5,Financial Services,Investment Banking & Brokerage,,Unknown
MADRASFERT,2022-09-07,55.4,Within 5% of ATH,5,Materials,        Fertilizers & Agricultural Chemicals,,Unknown
HOMEFIRST,2022-09-01,936.1,Within 5% of ATH,5,Financial Services,Housing Finance,,Unknown
WEL,2022-09-12,21.67,Within 5% of ATH,5,Consumer Discretionary,Consumer Durables - Footwear & Accessories,,Unknown
PDMJEPAPER,2022-09-08,46.15,Within 5% of ATH,5,Materials,Paper Products,,Unknown
JAGSNPHARM,2022-09-09,157.7,Within 5% of ATH,5,Health Care,Pharmaceuticals  ,,Unknown
UNIENTER,2022-09-14,143.95,Within 5% of ATH,5,Consumer Cyclical,Commercial Services & Supplies,,Unknown
POWERINDIA,2022-09-05,3809.1,Within 5% of ATH,5,Capital Goods,Industrial Equipment,,Unknown
E2E,2022-09-13,211.8,Within 5% of ATH,5,IT Services,IT Consulting & Services,,Unknown
RELIANCE,2022-09-13,1209.01,Within 10% of ATH,10,Energy,Conglomerates & Oil & Gas,1908213.0,Large Cap
HDFCBANK,2022-09-14,1528.65,Within 10% of ATH,10,Financial Services,Banks – Private,1554423.0,Large Cap
BAJAJFINSV,2022-09-14,1805.35,Within 10% of ATH,10,Financial Services,NBFC – Housing Finance,313139.0,Large Cap
JSWSTEEL,2022-09-14,692.85,Within 10% of ATH,10,Metals & Mining,Steel – Flat Products,253814.0,Large Cap
ADANIPOWER,2022-09-01,408.5,Within 10% of ATH,10,Energy,Renewable Energy – Power Generation,227444.0,Large Cap
DLF,2022-09-15,411.0,Within 10% of ATH,10,Real Estate,Real Estate Development,195253.0,Large Cap
GRASIM,2022-09-15,1801.14,Within 10% of ATH,10,Materials,Cement & Cement Products,187727.0,Large Cap
BRITANNIA,2022-09-29,3864.5,Within 10% of ATH,10,Consumer Goods,FMCG – Food Products,138427.0,Large Cap
HAVELLS,2022-09-01,1384.95,Within 10% of ATH,10,Capital Goods,Electrical Equipment,95797.0,Large Cap
JSWENERGY,2022-09-06,359.15,Within 10% of ATH,10,Energy,Power Generation,92020.0,Large Cap
