Company,Peak Date,Peak Price,Status,Category,Sector,Industry,Market Cap (Cr),Market Cap Category
KIMS,2021-12-30,294.31,New ATH,0,Healthcare,Hospitals,30028.0,Large Cap
SONACOMS,2021-12-13,822.7,New ATH,0,Capital Goods,Auto Components,28680.0,Large Cap
NAVINFLUOR,2021-12-27,4243.95,New ATH,0,Materials,Chemicals,26570.0,Large Cap
SKFINDIA,2021-12-15,4115.25,New ATH,0,Industrials,Industrial Machinery,24254.0,Large Cap
PGEL,2021-12-29,81.31,New ATH,0,Utilities,Power Transmission,22823.0,Large Cap
DEVYANI,2021-12-14,191.1,New ATH,0,Consumer Discretionary,Food & Beverage Retail,20311.0,Large Cap
ANANTRAJ,2021-12-13,79.5,New ATH,0,Industrials,Engineering & Construction,19902.0,Mid Cap
ECLERX,2021-12-31,1741.37,New ATH,0,Technology,IT Services,18552.0,Mid Cap
CARBORUNIV,2021-12-31,981.65,New ATH,0,Materials,Chemicals,18182.0,Mid Cap
ELGIEQUIP,2021-12-15,320.4,New ATH,0,Industrials,Industrial Machinery,17980.0,Mid Cap
GRINDWELL,2021-12-31,1917.0,New ATH,0,Materials,Ceramics,17354.0,Mid Cap
BEML,2021-12-07,1721.57,New ATH,0,Industrials,Industrial Machinery,16735.0,Mid Cap
FINEORG,2021-12-15,3935.1,New ATH,0,Materials,Chemicals,16178.0,Mid Cap
JBMA,2021-12-06,230.86,New ATH,0,Industrials,Engineering & Construction,15470.0,Mid Cap
JWL,2021-12-10,46.85,New ATH,0,Consumer Durables,Jewelry & Accessories,14792.0,Mid Cap
GRAVITA,2021-12-27,300.6,New ATH,0,Materials,Mining & Minerals,14009.0,Mid Cap
ZENTEC,2021-12-14,245.5,New ATH,0,Technology,IT Services,13777.0,Mid Cap
VTL,2021-12-16,468.67,New ATH,0,Healthcare,Pharmaceuticals,13257.0,Mid Cap
CLEAN,2021-12-07,2568.45,New ATH,0,Industrials,Waste Management,13246.0,Mid Cap
ANURAS,2021-12-31,990.75,New ATH,0,Healthcare,                Pharmaceuticals - API & Bulk Drugs,12630.0,Mid Cap
IEX,2021-12-10,295.25,New ATH,0,Utilities,Power Exchange,12131.0,Mid Cap
TTML,2021-12-31,206.35,New ATH,0,Communication Services,    Telecom Services,11659.0,Mid Cap
OLECTRA,2021-12-16,910.3,New ATH,0,Industrials,                Electric Vehicles,11655.0,Mid Cap
BSOFT,2021-12-31,544.7,New ATH,0,Information Technology,    IT Services,11530.0,Mid Cap
HFCL,2021-12-09,92.4,New ATH,0,Information Technology,Telecom Equipment,11109.0,Mid Cap
METROPOLIS,2021-12-29,3474.7,New ATH,0,Healthcare,Diagnostics & Labs,10464.0,Mid Cap
SAPPHIRE,2021-12-14,245.82,New ATH,0,Consumer Discretionary,    Apparel & Accessories,10321.0,Mid Cap
KPIGREEN,2021-12-27,37.18,New ATH,0,Industrials,Renewable Energy Equipment,10158.0,Mid Cap
SCI,2021-12-02,157.2,New ATH,0,Industrials,Marine Transport,10039.0,Mid Cap
SAREGAMA,2021-12-27,518.81,New ATH,0,Communication Services,    Media & Entertainment,9324.0,Mid Cap
TCI,2021-12-29,792.8,New ATH,0,Industrials,Trucking & Logistics,9322.0,Mid Cap
TTKPRESTIG,2021-12-13,1172.59,New ATH,0,Consumer Discretionary,Consumer Durables,8774.0,Mid Cap
NETWORK18,2021-12-10,111.8,New ATH,0,Communication Services,Media & Entertainment,8661.0,Mid Cap
TANLA,2021-12-15,1942.15,New ATH,0,Communication Services,Telecom Equipment & Messaging,8598.0,Mid Cap
ESABINDIA,2021-12-30,3445.25,New ATH,0,Industrials,Electrical Equipment,8329.0,Mid Cap
TDPOWERSYS,2021-12-31,89.7,New ATH,0,Industrials,Electrical Equipment & Components,8063.0,Mid Cap
BORORENEW,2021-12-16,722.65,New ATH,0,Energy,Energy - Renewable,8060.0,Mid Cap
AURIONPRO,2021-12-31,147.75,New ATH,0,Technology,Software - Application,7646.0,Mid Cap
TRIVENI,2021-12-16,227.5,New ATH,0,Industrials,Engineering - Equipment & Services,7520.0,Mid Cap
GOKEX,2021-12-28,342.1,New ATH,0,Energy,Energy - Renewable,6519.0,Mid Cap
NACLIND,2021-12-29,99.2,New ATH,0,Materials,Chemicals,6195.0,Mid Cap
GREENLAM,2021-12-15,182.74,New ATH,0,Consumer Goods, Wood Products,6103.0,Mid Cap
SHARDAMOTR,2021-12-29,896.85,New ATH,0,Auto,Auto Ancillaries,6061.0,Mid Cap
PRICOLLTD,2021-12-10,126.2,New ATH,0,Consumer Goods,Consumer Goods,5342.0,Mid Cap
PDSL,2021-12-15,352.21,New ATH,0,Industrials, Logistics,5054.0,Mid Cap
63MOONS,2021-12-29,228.35,New ATH,0,Technology,Financial Technology,4586.0,Small Cap
MTARTECH,2021-12-31,2463.05,New ATH,0,Capital Goods,Industrial Machinery,4573.0,Small Cap
GOCOLORS,2021-12-01,1302.05,New ATH,0,Consumer Goods,Consumer Goods,4529.0,Small Cap
JINDWORLD,2021-12-30,47.97,New ATH,0,Consumer Goods, Consumer Durables,4112.0,Small Cap
NEOGEN,2021-12-03,1763.6,New ATH,0,Materials,Biotechnology,4078.0,Small Cap
GUFICBIO,2021-12-27,243.4,New ATH,0,Healthcare,Pharmaceuticals,4057.0,Small Cap
IMFA,2021-12-28,474.25,New ATH,0,Basic Materials,Chemicals,3980.0,Small Cap
GREENPANEL,2021-12-30,434.6,New ATH,0,Consumer Cyclical   ,Home Furnishings,3923.0,Small Cap
DPABHUSHAN,2021-12-30,439.05,New ATH,0,Consumer Cyclical,Distributors,3774.0,Small Cap
JAMNAAUTO,2021-12-08,113.8,New ATH,0,Consumer Cyclical,Auto Manufacturers,3723.0,Small Cap
GOODLUCK,2021-12-29,367.4,New ATH,0,Industrials         ,Steel Tubes & Pipes,3685.0,Small Cap
POLYPLEX,2021-12-10,2043.7,New ATH,0,Materials,Chemicals,3492.0,Small Cap
ALLCARGO,2021-12-31,97.5,New ATH,0,Industrials         ,Integrated Logistics & Supply Chain,3408.0,Small Cap
KDDL,2021-12-16,928.7,New ATH,0,Consumer Cyclical,Consumer Electronics & Appliances,3393.0,Small Cap
ARTEMISMED,2021-12-14,45.0,New ATH,0,Healthcare,Healthcare Plans,3332.0,Small Cap
PRECWIRE,2021-12-22,54.63,New ATH,0,Industrials         ,Electrical Components & Equipment,3230.0,Small Cap
SERVOTECH,2021-12-31,15.13,New ATH,0,Industrials         ,Electrical Equipment,3216.0,Small Cap
FCL,2021-12-15,143.2,New ATH,0,Consumer Defensive  ,Food Products,3051.0,Small Cap
MTNL,2021-12-28,38.95,New ATH,0,Communication Services,Telecom Services,3015.0,Small Cap
POKARNA,2021-12-22,727.45,New ATH,0,Industrials,Construction Materials,2978.0,Small Cap
VIMTALABS,2021-12-15,218.38,New ATH,0,Healthcare           ,Pharmaceuticals - Formulations,2921.0,Small Cap
MOLDTKPAC,2021-12-31,805.75,New ATH,0,Materials,Packaging & Containers,2812.0,Small Cap
TCIEXP,2021-12-22,2520.25,New ATH,0,Industrials         ,Logistics & Express Delivery,2660.0,Small Cap
MAYURUNIQ,2021-12-13,615.8,New ATH,0,Consumer Discretionary,Footwear & Accessories,2609.0,Small Cap
CARYSIL,2021-12-13,898.05,New ATH,0,Materials,Chemicals,2560.0,Small Cap
JINDALPOLY,2021-12-08,1218.55,New ATH,0,Consumer Cyclical   ,Packaging Materials,2552.0,Small Cap
XPROINDIA,2021-12-07,656.97,New ATH,0,Materials           ,Packaging Materials (Plastic Films),2497.0,Small Cap
GENESYS,2021-12-09,377.45,New ATH,0,Technology          ,IT Services & Analytics,2468.0,Small Cap
SANGAMIND,2021-12-31,347.85,New ATH,0,Materials,Chemicals - Specialty Chemicals,2239.0,Small Cap
INDOTHAI,2021-12-31,35.28,New ATH,0,Consumer Discretionary,Textiles - Apparel,2117.0,Small Cap
WENDT,2021-12-14,5527.95,New ATH,0,Materials, Metal Fabrication,1968.0,Small Cap
ASTEC,2021-12-13,1553.2,New ATH,0,Industrials,Construction Materials  ,1938.0,Small Cap
EXPLEOSOL,2021-12-28,1777.55,New ATH,0,Materials,Chemicals  ,1911.0,Small Cap
DLINKINDIA,2021-12-31,178.7,New ATH,0,Information Technology," Electronic Equipment, Instruments & Components",1845.0,Small Cap
KERNEX,2021-12-31,124.1,New ATH,0,Industrials,Electrical Equipment  ,1745.0,Small Cap
TALBROAUTO,2021-12-08,82.97,New ATH,0,Consumer Discretionary, Auto Components,1733.0,Small Cap
RAMASTEEL,2021-12-31,4.52,New ATH,0,Materials, Steel,1717.0,Small Cap
NIITLTD,2021-12-29,487.9,New ATH,0,Technology,Education Services,1585.0,Small Cap
ALICON,2021-12-13,976.55,New ATH,0,Materials,Chemicals  ,1507.0,Small Cap
EKC,2021-12-31,239.75,New ATH,0,Materials,Packaging  ,1452.0,Small Cap
RIIL,2021-12-08,996.7,New ATH,0,Industrials,Industrial Conglomerates  ,1337.0,Small Cap
STEELXIND,2021-12-30,18.02,New ATH,0,Materials,Steel,1329.0,Small Cap
BCLIND,2021-12-16,34.53,New ATH,0,Materials,Mining,1325.0,Small Cap
ONEPOINT,2021-12-31,10.98,New ATH,0,Information Technology,IT Services,1298.0,Small Cap
OSWALAGRO,2021-12-31,39.55,New ATH,0,Consumer Staples,Agriculture & Allied  ,1064.0,Small Cap
ANDHRSUGAR,2021-12-29,143.85,New ATH,0,Consumer Defensive,Food Products,1058.0,Small Cap
CREATIVE,2021-12-31,450.05,New ATH,0,Communication Services,Advertising,988.0,Small Cap
ADSL,2021-12-30,141.2,New ATH,0,Telecommunications,Telecom Services,913.0,Small Cap
HOMEFIRST,2021-12-07,881.7,New ATH,0,Financial Services,Housing Finance,,Unknown
LAOPALA,2021-12-08,438.6,New ATH,0,Consumer Discretionary,Glassware & Home Products,,Unknown
STEELCAS,2021-12-14,314.85,New ATH,0,Industrials,Capital Goods,,Unknown
TIMKEN,2021-12-02,2132.45,New ATH,0,Industrials,Industrial Machinery,,Unknown
CANTABIL,2021-12-31,161.01,New ATH,0,Consumer Discretionary,Textiles - Apparel,,Unknown
BBL,2021-12-14,1001.0,New ATH,0,Financial Services,Investment Banking & Brokerage,,Unknown
KINGFA,2021-12-30,1573.3,New ATH,0,Materials,Chemicals,,Unknown
BANARISUG,2021-12-31,2674.4,New ATH,0,Consumer Goods,Sugar,,Unknown
VOLTAMP,2021-12-03,2184.1,New ATH,0,Industrials,Electrical Components & Equipment,,Unknown
BAJAJHCARE,2021-12-09,419.0,New ATH,0,Health Care, Health Care Providers & Services,,Unknown
BUTTERFLY,2021-12-28,1153.55,New ATH,0,Consumer Discretionary,Consumer Goods  ,,Unknown
POWERINDIA,2021-12-02,2750.45,New ATH,0,Capital Goods,Industrial Equipment,,Unknown
UNIENTER,2021-12-28,142.85,New ATH,0,Consumer Cyclical,Commercial Services & Supplies,,Unknown
PGHH,2021-12-27,15626.5,New ATH,0,Consumer Goods,Luxury Goods & Personal Care,,Unknown
BHARTIARTL,2021-12-02,732.55,Within 5% of ATH,5,Telecommunication,Telecom Services,1159408.0,Large Cap
LT,2021-12-28,1899.5,Within 5% of ATH,5,Capital Goods,Engineering & Construction,504083.0,Large Cap
HCLTECH,2021-12-31,1319.1,Within 5% of ATH,5,Technology,IT Services,400673.0,Large Cap
TITAN,2021-12-31,2522.4,Within 5% of ATH,5,Consumer Goods,Luxury Goods & Watches,299761.0,Large Cap
ADANIENT,2021-12-28,1751.0,Within 5% of ATH,5,Conglomerates,Industrial Conglomerates,292342.0,Large Cap
ASIANPAINT,2021-12-31,3382.95,Within 5% of ATH,5,Consumer Goods,Paints & Coatings,231723.0,Large Cap
NESTLEIND,2021-12-31,1970.57,Within 5% of ATH,5,Consumer Goods,FMCG – Food Products,215152.0,Large Cap
VEDL,2021-12-14,359.9,Within 5% of ATH,5,Metals & Mining,Oil & Gas Exploration & Production,169945.0,Large Cap
LTIM,2021-12-31,7332.0,Within 5% of ATH,5,Technology,IT Services,152309.0,Large Cap
PIDILITIND,2021-12-28,2472.8,Within 5% of ATH,5,Consumer Goods,FMCG – Household & Personal Care,146197.0,Large Cap
SOLARINDS,2021-12-01,2831.65,Within 5% of ATH,5,Energy,Renewable Energy – Solar,130930.0,Large Cap
CIPLA,2021-12-30,952.75,Within 5% of ATH,5,Healthcare,Pharmaceuticals,125961.0,Large Cap
APOLLOHOSP,2021-12-02,5592.95,Within 5% of ATH,5,Healthcare,Hospitals & Healthcare Services,107120.0,Large Cap
POLYCAB,2021-12-14,2553.8,Within 5% of ATH,5,Capital Goods,Electrical Cables & Wires,104323.0,Large Cap
DIXON,2021-12-13,5708.5,Within 5% of ATH,5,Consumer Goods,Consumer Electronics & Appliances,101431.0,Large Cap
HAVELLS,2021-12-08,1417.95,Within 5% of ATH,5,Capital Goods,Electrical Equipment,95797.0,Large Cap
SRF,2021-12-31,2420.1,Within 5% of ATH,5,Chemicals,Specialty Chemicals,91492.0,Large Cap
PHOENIXLTD,2021-12-08,533.67,Within 5% of ATH,5,Healthcare,Pharmaceutical Distribution,53693.0,Large Cap
MPHASIS,2021-12-31,3396.7,Within 5% of ATH,5,Technology,IT Services,53395.0,Large Cap
TATACOMM,2021-12-31,1464.45,Within 5% of ATH,5,Telecommunication,Tower Infrastructure,50120.0,Large Cap
LTTS,2021-12-31,5598.95,Within 5% of ATH,5,Technology,IT Services,45673.0,Large Cap
ASTRAL,2021-12-31,1711.35,Within 5% of ATH,5,Capital Goods,Building Products & Equipment,38434.0,Large Cap
BLUESTARCO,2021-12-30,516.67,Within 5% of ATH,5,Capital Goods,Electrical Equipment,36079.0,Large Cap
BRIGADE,2021-12-08,505.7,Within 5% of ATH,5,Real Estate,Real Estate Development,24130.0,Large Cap
EIDPARRY,2021-12-13,484.1,Within 5% of ATH,5,Healthcare,Pharmaceuticals,21979.0,Large Cap
SUNDRMFAST,2021-12-31,912.8,Within 5% of ATH,5,Industrials,Industrial Machinery,21114.0,Large Cap
ASAHIINDIA,2021-12-16,502.15,Within 5% of ATH,5,Materials,Chemicals,20642.0,Large Cap
RATNAMANI,2021-12-01,1459.13,Within 5% of ATH,5,Industrials,Engineering & Construction,18839.0,Mid Cap
KAJARIACER,2021-12-31,1289.95,Within 5% of ATH,5,Materials,Ceramics & Sanitaryware,18619.0,Mid Cap
LMW,2021-12-13,9437.8,Within 5% of ATH,5,Consumer Durables,Textiles,16180.0,Mid Cap
TRIDENT,2021-12-16,57.35,Within 5% of ATH,5,Consumer Discretionary,Textiles - Cotton,15635.0,Mid Cap
KSB,2021-12-15,261.64,Within 5% of ATH,5,Industrials,Engineering - Industrial Equipment,14889.0,Mid Cap
ELECON,2021-12-01,103.1,Within 5% of ATH,5,Industrials,Engineering - Heavy Electrical Equipment,12996.0,Mid Cap
WESTLIFE,2021-12-13,590.3,Within 5% of ATH,5,Consumer Discretionary,    Restaurants & QSR,11710.0,Mid Cap
PRIVISCL,2021-12-09,1958.6,Within 5% of ATH,5,Financials,Investment Services,10032.0,Mid Cap
MANINFRA,2021-12-31,101.75,Within 5% of ATH,5,Industrials, Infrastructure,6671.0,Mid Cap
SUNTECK,2021-12-30,496.15,Within 5% of ATH,5,Consumer Services, Real Estate,5859.0,Mid Cap
TARC,2021-12-13,52.2,Within 5% of ATH,5,Consumer Goods,Consumer Goods,5591.0,Mid Cap
ANUP,2021-12-15,541.85,Within 5% of ATH,5,Consumer Goods, Specialty Chemicals,5399.0,Mid Cap
VISHNU,2021-12-13,178.97,Within 5% of ATH,5,Financial Services,Asset Management,3799.0,Small Cap
ZOTA,2021-12-16,423.15,Within 5% of ATH,5,Healthcare          ,Pharmaceuticals,3676.0,Small Cap
POCL,2021-12-31,30.65,Within 5% of ATH,5,Materials           ,Specialty Chemicals & Metal Oxides,3389.0,Small Cap
HGS,2021-12-23,1684.28,Within 5% of ATH,5,Information Technology,BPO & IT Services,2661.0,Small Cap
VIDHIING,2021-12-31,395.35,Within 5% of ATH,5,Industrials,Capital Goods - Industrial Machinery,2072.0,Small Cap
SEAMECLTD,2021-12-15,1197.4,Within 5% of ATH,5,Materials,Building Materials - Cement,2062.0,Small Cap
ARIHANTSUP,2021-12-08,199.15,Within 5% of ATH,5,Consumer Discretionary,Building Products  ,1775.0,Small Cap
INDORAMA,2021-12-29,59.95,Within 5% of ATH,5,Materials,Chemicals,1373.0,Small Cap
DSSL,2021-12-30,166.15,Within 5% of ATH,5,Industrials,Industrial Conglomerates  ,1306.0,Small Cap
MONTECARLO,2021-12-02,615.1,Within 5% of ATH,5,Consumer Discretionary,Textiles  ,1207.0,Small Cap
ORIENTELEC,2021-12-14,389.7,Within 5% of ATH,5,Capital Goods,Electrical Equipment,,Unknown
THANGAMAYL,2021-12-31,687.78,Within 5% of ATH,5,Consumer Goods,Jewellery,,Unknown
WEL,2021-12-17,12.35,Within 5% of ATH,5,Consumer Discretionary,Consumer Durables - Footwear & Accessories,,Unknown
NAHARSPING,2021-12-15,546.25,Within 5% of ATH,5,Consumer Cyclical,Textile Manufacturing,,Unknown
PAGEIND,2021-12-31,40421.55,Within 5% of ATH,5,Consumer Goods,Fashion Retail,,Unknown
UGROCAP,2021-12-13,205.05,Within 5% of ATH,5,Financial Services, Consumer Finance,,Unknown
BSHSL,2021-12-29,32.6,Within 5% of ATH,5,Consumer Discretionary,Household Durables  ,,Unknown
RELIANCE,2021-12-02,1145.83,Within 10% of ATH,10,Energy,Conglomerates & Oil & Gas,1908213.0,Large Cap
HDFCBANK,2021-12-08,1553.8,Within 10% of ATH,10,Financial Services,Banks – Private,1554423.0,Large Cap
TCS,2021-12-31,3738.35,Within 10% of ATH,10,Technology,IT Services,1104819.0,Large Cap
ICICIBANK,2021-12-14,758.65,Within 10% of ATH,10,Financial Services,Banks – Private,1058024.0,Large Cap
SBIN,2021-12-10,494.7,Within 10% of ATH,10,Financial Services,Banks – Public,739972.0,Large Cap
BAJFINANCE,2021-12-10,745.25,Within 10% of ATH,10,Financial Services,NBFC – Consumer Finance,549871.0,Large Cap
ULTRACEMCO,2021-12-31,7591.05,Within 10% of ATH,10,Materials,Cement & Cement Products,361512.0,Large Cap
BAJAJFINSV,2021-12-02,1775.81,Within 10% of ATH,10,Financial Services,NBFC – Housing Finance,313139.0,Large Cap
BEL,2021-12-07,70.13,Within 10% of ATH,10,Defense & Aerospace,Defence Manufacturing,282523.0,Large Cap
DMART,2021-12-09,4821.2,Within 10% of ATH,10,Consumer Services,Retail – Supermarkets & Hypermarkets,278605.0,Large Cap
TATAMOTORS,2021-12-13,495.35,Within 10% of ATH,10,Automobile & Auto Components,Passenger Vehicles,246104.0,Large Cap
DLF,2021-12-10,419.1,Within 10% of ATH,10,Real Estate,Real Estate Development,195253.0,Large Cap
GRASIM,2021-12-10,1742.27,Within 10% of ATH,10,Materials,Cement & Cement Products,187727.0,Large Cap
HINDZINC,2021-12-13,367.95,Within 10% of ATH,10,Metals & Mining,Zinc & Zinc Products,182724.0,Large Cap
VBL,2021-12-02,121.47,Within 10% of ATH,10,Consumer Goods,FMCG – Beverages,176570.0,Large Cap
HDFCLIFE,2021-12-02,705.3,Within 10% of ATH,10,Financial Services,Insurance – Life,163207.0,Large Cap
SHRIRAMFIN,2021-12-10,300.87,Within 10% of ATH,10,Financial Services,Non-Banking Financial Company (NBFC),119015.0,Large Cap
INDHOTEL,2021-12-10,204.15,Within 10% of ATH,10,Consumer Services,Hotels & Resorts,106031.0,Large Cap
CUMMINSIND,2021-12-13,993.9,Within 10% of ATH,10,Capital Goods,Engine & Auto Components,99290.0,Large Cap
MARICO,2021-12-02,532.85,Within 10% of ATH,10,Consumer Goods,FMCG – Household & Personal Care,91244.0,Large Cap
NHPC,2021-12-08,33.7,Within 10% of ATH,10,Energy,Renewable Energy – Power Generation,84840.0,Large Cap
PRESTIGE,2021-12-28,478.35,Within 10% of ATH,10,Real Estate,Real Estate Development,69985.0,Large Cap
PAYTM,2021-12-03,1648.35,Within 10% of ATH,10,Financial Services,Fintech / Digital Payments,68182.0,Large Cap
FACT,2021-12-30,134.05,Within 10% of ATH,10,Chemicals,Fertilizers & Agrochemicals,62313.0,Large Cap
ALKEM,2021-12-31,3624.05,Within 10% of ATH,10,Healthcare,Pharmaceuticals,60973.0,Large Cap
LINDEINDIA,2021-12-13,2613.9,Within 10% of ATH,10,Chemicals,Industrial Gases,56434.0,Large Cap
SUPREMEIND,2021-12-02,2397.7,Within 10% of ATH,10,Materials,Cement & Cement Products,54357.0,Large Cap
UBL,2021-12-13,1616.75,Within 10% of ATH,10,Financial Services,Banks – Private,51596.0,Large Cap
JKCEMENT,2021-12-16,3570.85,Within 10% of ATH,10,Materials,Cement & Cement Products,51097.0,Large Cap
GODFRYPHLP,2021-12-03,1315.55,Within 10% of ATH,10,Consumer Goods,FMCG – Personal Care,48825.0,Large Cap
VOLTAS,2021-12-07,1254.45,Within 10% of ATH,10,Capital Goods,Electric Goods & Equipment,44206.0,Large Cap
APARINDS,2021-12-21,821.55,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,38841.0,Large Cap
GODREJIND,2021-12-27,642.55,Within 10% of ATH,10,Consumer Goods,FMCG – Home & Personal Care,38335.0,Large Cap
CRISIL,2021-12-01,3109.75,Within 10% of ATH,10,Financial Services,Financial Data & Analytics,38174.0,Large Cap
TATAELXSI,2021-12-14,6021.95,Within 10% of ATH,10,Technology,IT Services & Embedded Systems,38000.0,Large Cap
ENDURANCE,2021-12-09,1792.4,Within 10% of ATH,10,Auto Components,Auto Components,36323.0,Large Cap
AJANTPHARM,2021-12-29,1509.8,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,34982.0,Large Cap
ACC,2021-12-14,2320.15,Within 10% of ATH,10,Cement,Cement & Cement Products,34012.0,Large Cap
GLAND,2021-12-29,3901.9,Within 10% of ATH,10,Healthcare,Pharmaceuticals,33951.0,Large Cap
SYNGENE,2021-12-13,623.0,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,29094.0,Large Cap
AFFLE,2021-12-31,1127.45,Within 10% of ATH,10,Communication Services,Digital Advertising,27893.0,Large Cap
JBCHEPHARM,2021-12-31,889.85,Within 10% of ATH,10,Pharmaceuticals,Pharmaceuticals,27865.0,Large Cap
AMBER,2021-12-21,3468.65,Within 10% of ATH,10,Consumer Discretionary,Hotels & Resorts,27244.0,Large Cap
LALPATHLAB,2021-12-31,3822.25,Within 10% of ATH,10,Healthcare,Diagnostics & Research,25963.0,Large Cap
ERIS,2021-12-31,760.05,Within 10% of ATH,10,Healthcare,Pharmaceuticals,24743.0,Large Cap
KEC,2021-12-30,479.85,Within 10% of ATH,10,Industrials,Engineering & Construction,23238.0,Large Cap
CHAMBLFERT,2021-12-15,410.55,Within 10% of ATH,10,Materials,Fertilizers & Chemicals,21563.0,Large Cap
POLYMED,2021-12-02,1050.55,Within 10% of ATH,10,Healthcare,Medical Devices,20243.0,Large Cap
HATSUN,2021-12-09,1319.46,Within 10% of ATH,10,Consumer Staples,Dairy Products,20197.0,Large Cap
VINATIORGA,2021-12-31,1988.1,Within 10% of ATH,10,Healthcare,Pharmaceuticals,19233.0,Mid Cap
GALLANTT,2021-12-28,76.65,Within 10% of ATH,10,Materials,                Iron & Steel Products,18487.0,Mid Cap
ZENSARTECH,2021-12-29,524.6,Within 10% of ATH,10,Technology,IT Services,18402.0,Mid Cap
SOBHA,2021-12-10,900.65,Within 10% of ATH,10,Real Estate,Real Estate Development,16946.0,Mid Cap
APTUS,2021-12-17,351.25,Within 10% of ATH,10,Technology,IT Services,16741.0,Mid Cap
CAPLIPOINT,2021-12-29,868.2,Within 10% of ATH,10,Technology,IT Services,16311.0,Mid Cap
CENTURYPLY,2021-12-07,638.65,Within 10% of ATH,10,Materials,Plywood & Veneer,16292.0,Mid Cap
BATAINDIA,2021-12-10,2033.3,Within 10% of ATH,10,Consumer Discretionary,Apparel,15426.0,Mid Cap
NUVOCO,2021-12-09,538.45,Within 10% of ATH,10,Materials,Cement & Cement Products,15177.0,Mid Cap
INTELLECT,2021-12-30,772.95,Within 10% of ATH,10,Technology,IT Services,14711.0,Mid Cap
BLUEDART,2021-12-02,6709.55,Within 10% of ATH,10,Industrials,Express Logistics,14632.0,Mid Cap
AAVAS,2021-12-01,2809.35,Within 10% of ATH,10,Financial Services,Finance & Investments,13924.0,Mid Cap
BALRAMCHIN,2021-12-31,367.5,Within 10% of ATH,10,Consumer Staples,        FMCG - Packaged Foods,11940.0,Mid Cap
